report_code,fight_id,fight_name,player_name,player_id,source_dataset,ability_id,ability_name,ability_type,count,total_reduced,overhealing,pet_name,icon
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,Casts,61295,Riptide,8,78,0.0,0.0,,spell_nature_riptide.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,Casts,1267068,Stormstream Totem,8,19,0.0,0.0,,inv12_apextalent_shaman_stormstreamtotem.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,DamageDone,188389,Flame Shock,12,142720,0.0,0.0,,spell_fire_flameshock.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,DamageDone,51505,Lava Burst,4,214103,0.0,0.0,,spell_shaman_lavaburst.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,DamageDone,447419,Lava Burst,4,80689,0.0,0.0,Ancestor,spell_shaman_lavaburst.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,DamageDone,188196,Lightning Bolt,8,217656,0.0,0.0,,spell_nature_lightning.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,DamageDone,1,Melee,1,2035,0.0,0.0,,inv_axe_02.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,DamageTaken,1,Melee,1,518213,0.0,0.0,,inv_axe_02.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,DamageTaken,1250071,Midnight Flames,32,1020724,391238.0,0.0,,inv_cosmicdragonmount.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,DamageTaken,1259275,Midnight Manifestation,32,2979397,2756858.0,0.0,,inv_cosmicvoid_buff.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,DamageTaken,1245302,Void Howl,32,860358,858400.0,0.0,,inv_cosmicvoid_orb.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,DamageTaken,1245175,Voidbolt,32,688322,646682.0,0.0,,inv_cosmicvoid_missile.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,Healing,1064,Chain Heal,8,9152346,0.0,0.0,,inv_1115_shaman_chainheal.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,Healing,73921,Healing Rain,8,2562774,0.0,0.0,,spell_nature_giftofthewaterspirit.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,Healing,77472,Healing Wave,8,4648037,0.0,0.0,,spell_nature_healingwavelesser.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,Healing,61295,Riptide,8,3796759,0.0,0.0,,spell_nature_riptide.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Primeval,P-d2cfbf0e9385c81d,Healing,1267745,Stormstream Totem,8,3831549,0.0,0.0,Stormstream Totem,inv12_apextalent_shaman_stormstreamtotem.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,Casts,104316,Call Dreadstalkers,32,4,0.0,0.0,,spell_warlock_calldreadstalkers.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,Casts,264178,Demonbolt,36,10,0.0,0.0,,inv__demonbolt.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,Casts,48020,Demonic Circle: Teleport,32,2,0.0,0.0,,spell_shadow_demoniccircleteleport.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,Casts,105174,Hand of Gul'dan,36,14,0.0,0.0,,ability_warlock_handofguldan.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,Casts,686,Shadow Bolt,32,19,0.0,0.0,,spell_shadow_shadowbolt.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,DamageDone,1277117,Abyssal Bite,32,213424,0.0,0.0,Fel Ravager,ability_creature_poison_01_purple.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,DamageDone,104318,Fel Firebolt,4,656357,0.0,0.0,,spell_fel_firebolt.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,DamageDone,105174,Hand of Gul'dan,36,435362,0.0,0.0,,ability_warlock_handofguldan.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,DamageDone,1,Melee,1,227719,0.0,0.0,,inv_axe_02.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,DamageDone,449826,Wicked Reaping,32,604638,0.0,0.0,,inv_staff_2h_artifactdeadwind_d_05.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,DamageTaken,1255979,Dread Breath,32,87578,78054.0,0.0,,ability_rogue_envelopingshadows.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,DamageTaken,1283712,Gloomtouched,32,93956,75752.0,0.0,,inv_cosmicvoid_debuff.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,DamageTaken,1259275,Midnight Manifestation,32,270302,158247.0,0.0,,inv_cosmicvoid_buff.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,DamageTaken,1244413,Nullsnap,32,131745,53179.0,0.0,,warlock_curse_shadow_aura.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,DamageTaken,1245302,Void Howl,32,250576,225051.0,0.0,,inv_cosmicvoid_orb.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,Healing,143924,Leech,1,27514,0.0,0.0,,spell_shadow_lifedrain02.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Siare,P-386d8566043e1cef,Healing,108366,Soul Leech,32,234458,6873.0,0.0,,warlock_siphonlife.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,Casts,44614,Flurry,16,42,0.0,0.0,,ability_deathknight_chillstreak.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,Casts,116,Frostbolt,16,59,0.0,0.0,,spell_frost_frostbolt02.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,Casts,199786,Glacial Spike,16,18,0.0,0.0,,ability_mage_glacialspike.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,Casts,30455,Ice Lance,16,119,0.0,0.0,,spell_frost_frostblast.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,Casts,212653,Shimmer,64,17,0.0,0.0,,spell_arcane_massdispel.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,DamageDone,44614,Flurry,16,2107838,0.0,0.0,,ability_deathknight_chillstreak.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,DamageDone,443722,Frost Splinter,16,2969580,0.0,0.0,,inv_ability_spellslingermage_splintersblue.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,DamageDone,84714,Frozen Orb,16,2487477,0.0,0.0,,spell_frost_frozenorb.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,DamageDone,205021,Ray of Frost,16,2619203,0.0,0.0,,ability_mage_rayoffrost.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,DamageDone,1246949,Shatter,16,8050613,0.0,0.0,,inv12_ability_mage_freezing.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,DamageTaken,1,Melee,1,789549,0.0,0.0,,inv_axe_02.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,DamageTaken,1250071,Midnight Flames,32,963662,230347.0,0.0,,inv_cosmicdragonmount.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,DamageTaken,1259275,Midnight Manifestation,32,3377338,2435143.0,0.0,,inv_cosmicvoid_buff.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,DamageTaken,1245302,Void Howl,32,948958,658577.0,0.0,,inv_cosmicvoid_orb.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,DamageTaken,1245175,Voidbolt,32,596605,408209.0,0.0,,inv_cosmicvoid_missile.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,Healing,11426,Ice Barrier,16,1518391,0.0,0.0,,spell_ice_lament.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,Healing,143924,Leech,1,187061,0.0,0.0,,spell_shadow_lifedrain02.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,Healing,1234768,Silvermoon Health Potion,2,221135,0.0,0.0,,inv_potion_49.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Sinfxl,P-59860c89738c2525,Healing,1244092,Temporal Realignment,1,278860,0.0,0.0,,ability_evoker_timedilation.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,Casts,23881,Bloodthirst,1,37,0.0,0.0,,spell_nature_bloodlust.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,Casts,385060,Odyn's Fury,1,40,0.0,0.0,,inv_sword_1h_artifactvigfus_d_01.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,Casts,85288,Raging Blow,1,44,0.0,0.0,,warrior_wild_strike.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,Casts,184367,Rampage,1,83,0.0,0.0,,ability_warrior_rampage.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,Casts,6343,Thunder Clap,9,39,0.0,0.0,,spell_nature_thunderclap.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,DamageDone,335096,Bloodbath,1,1458627,0.0,0.0,,ability_warrior_bloodbath.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,DamageDone,23881,Bloodthirst,1,1277896,0.0,0.0,,spell_nature_bloodlust.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,DamageDone,1,Melee,1,1152577,0.0,0.0,,inv_axe_02.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,DamageDone,184367,Rampage,1,3024663,0.0,0.0,,ability_warrior_rampage.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,DamageDone,6343,Thunder Clap,9,2261142,0.0,0.0,,spell_nature_thunderclap.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,DamageTaken,1250071,Midnight Flames,32,951198,303647.0,0.0,,inv_cosmicdragonmount.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,DamageTaken,1249748,Midnight Flames,32,268722,107724.0,0.0,,inv_cosmicdragonmount.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,DamageTaken,1259275,Midnight Manifestation,32,1655299,1464634.0,0.0,,inv_cosmicvoid_buff.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,DamageTaken,1245302,Void Howl,32,731324,705106.0,0.0,,inv_cosmicvoid_orb.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,DamageTaken,1245175,Voidbolt,32,309405,295264.0,0.0,,inv_cosmicvoid_missile.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,Healing,23881,Bloodthirst,1,217108,0.0,0.0,,spell_nature_bloodlust.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,Healing,385042,Gushing Wound,1,79530,0.0,0.0,,ability_rogue_hungerforblood.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,Healing,143924,Leech,1,267302,0.0,0.0,,spell_shadow_lifedrain02.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Spàdes,P-4b77dd2f26623c73,Healing,382551,Pain and Gain,1,147634,0.0,0.0,,spell_holy_painsupression.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,Casts,431443,Chrono Flames,68,61,0.0,0.0,,inv_ability_chronowardenevoker_chronoflame.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,Casts,355936,Dream Breath,8,40,0.0,0.0,,ability_evoker_dreambreath.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,Casts,364343,Echo,64,75,0.0,0.0,,ability_evoker_echo.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,Casts,1256581,Merithra's Blessing,8,29,0.0,0.0,,ability_evoker_spiritbloom.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,Casts,373861,Temporal Anomaly,64,27,0.0,0.0,,ability_evoker_temporalanomaly.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,DamageDone,431443,Chrono Flames,68,838645,0.0,0.0,,inv_ability_chronowardenevoker_chronoflame.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,DamageDone,356995,Disintegrate,80,38925,0.0,0.0,,ability_evoker_disintegrate.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,DamageDone,357208,Fire Breath,4,908892,0.0,0.0,,ability_evoker_firebreath.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,DamageTaken,1245500,Gloom,32,433305,406738.0,0.0,,inv_cosmicvoid_nova.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,DamageTaken,1250071,Midnight Flames,32,1033124,411494.0,0.0,,inv_cosmicdragonmount.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,DamageTaken,1259275,Midnight Manifestation,32,2796744,2380047.0,0.0,,inv_cosmicvoid_buff.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,DamageTaken,1245302,Void Howl,32,1008989,967944.0,0.0,,inv_cosmicvoid_orb.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,DamageTaken,1245175,Voidbolt,32,636686,488141.0,0.0,,inv_cosmicvoid_missile.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,Healing,431443,Chrono Flames,68,1754688,0.0,0.0,,inv_ability_chronowardenevoker_chronoflame.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,Healing,355936,Dream Breath,8,4579022,0.0,0.0,,ability_evoker_dreambreath.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,Healing,1256581,Merithra's Blessing,8,2300755,0.0,0.0,,ability_evoker_spiritbloom.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,Healing,366155,Reversion,64,3944396,3406651.0,0.0,,ability_evoker_reversion.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Viserion,P-daa9879d41bb66dd,Healing,373862,Temporal Anomaly,64,3074555,0.0,0.0,,ability_evoker_temporalanomaly.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,Casts,8921,Moonfire,64,34,0.0,0.0,,spell_nature_starfall.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,Casts,191034,Starfall,72,19,0.0,0.0,,ability_druid_starfall.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,Casts,194153,Starfire,64,117,0.0,0.0,,spell_arcane_starfire.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,Casts,78674,Starsurge,72,98,0.0,0.0,,spell_arcane_arcane03.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,Casts,93402,Sunfire,8,20,0.0,0.0,,ability_mage_firestarter.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,DamageDone,8921,Moonfire,64,2581615,0.0,0.0,,spell_nature_starfall.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,DamageDone,202497,Shooting Stars,72,1569719,0.0,0.0,,ability_druid_starfall.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,DamageDone,191034,Starfall,72,1959760,0.0,0.0,,ability_druid_starfall.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,DamageDone,194153,Starfire,72,3770194,0.0,0.0,,spell_arcane_starfire.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,DamageDone,78674,Starsurge,72,4305209,0.0,0.0,,spell_arcane_arcane03.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,DamageTaken,1245500,Gloom,32,437637,436157.0,0.0,,inv_cosmicvoid_nova.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,DamageTaken,1250071,Midnight Flames,32,927114,294583.0,0.0,,inv_cosmicdragonmount.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,DamageTaken,1259275,Midnight Manifestation,32,3111318,2768462.0,0.0,,inv_cosmicvoid_buff.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,DamageTaken,1245302,Void Howl,32,762926,752541.0,0.0,,inv_cosmicvoid_orb.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,DamageTaken,1245175,Voidbolt,32,795642,711416.0,0.0,,inv_cosmicvoid_missile.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,Healing,22842,Frenzied Regeneration,1,362904,0.0,0.0,,ability_bullrush.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,Healing,6262,Healthstone,1,74775,0.0,0.0,,warlock_-healthstone.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,Healing,143924,Leech,1,263867,0.0,0.0,,spell_shadow_lifedrain02.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,Healing,385787,Matted Fur,1,189873,0.0,0.0,,inv_misc_pelt_15.jpg
MhK4B7L8VF1rvNw6,2,Vaelgor & Ezzorak,Ämon,P-26f181f915fe34c3,Healing,48438,Wild Growth,8,281986,0.0,0.0,,ability_druid_flourish.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,Casts,44614,Flurry,16,22,0.0,0.0,,ability_deathknight_chillstreak.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,Casts,116,Frostbolt,16,27,0.0,0.0,,spell_frost_frostbolt02.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,Casts,199786,Glacial Spike,16,8,0.0,0.0,,ability_mage_glacialspike.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,Casts,30455,Ice Lance,16,51,0.0,0.0,,spell_frost_frostblast.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,Casts,205021,Ray of Frost,16,6,0.0,0.0,,ability_mage_rayoffrost.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,DamageDone,190357,Blizzard,16,973673,0.0,0.0,,spell_frost_icestorm.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,DamageDone,443722,Frost Splinter,16,1391583,0.0,0.0,,inv_ability_spellslingermage_splintersblue.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,DamageDone,84714,Frozen Orb,16,1175779,0.0,0.0,,spell_frost_frozenorb.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,DamageDone,205021,Ray of Frost,16,1436503,0.0,0.0,,ability_mage_rayoffrost.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,DamageDone,1246949,Shatter,16,3015501,0.0,0.0,,inv12_ability_mage_freezing.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,DamageTaken,1245421,Gloomfield,32,305197,296884.0,0.0,,inv_cosmicvoid_groundsate.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,DamageTaken,1250071,Midnight Flames,32,517109,115345.0,0.0,,inv_cosmicdragonmount.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,DamageTaken,1259275,Midnight Manifestation,32,1002837,802693.0,0.0,,inv_cosmicvoid_buff.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,DamageTaken,1245302,Void Howl,32,515886,510053.0,0.0,,inv_cosmicvoid_orb.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,DamageTaken,1245175,Voidbolt,32,354879,323163.0,0.0,,inv_cosmicvoid_missile.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,Healing,11426,Ice Barrier,16,121149,0.0,0.0,,spell_ice_lament.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,Healing,143924,Leech,1,42234,0.0,0.0,,spell_shadow_lifedrain02.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,Healing,1244092,Temporal Realignment,1,147320,0.0,0.0,,ability_evoker_timedilation.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Abrakadavar,P-b7de36807c83458d,Healing,127802,Touch of the Grave,32,3182,0.0,0.0,,spell_shadow_fingerofdeath.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Asharia,P-baca25d85259e955,Casts,1221150,Collapsing Star,106,7,0.0,0.0,,inv_12_dh_void_ability_collapsingstar.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Asharia,P-baca25d85259e955,Casts,473662,Consume,106,33,0.0,0.0,,inv_12_dh_void_ability_consume.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Asharia,P-baca25d85259e955,Casts,1245453,Cull,106,10,0.0,0.0,,inv_12_dh_void_ability_empoweredreap.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Asharia,P-baca25d85259e955,Casts,1217610,Devour,106,28,0.0,0.0,,inv_12_dh_void_ability_feast.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Asharia,P-baca25d85259e955,Casts,473728,Void Ray,96,18,0.0,0.0,,inv_12_dh_void_ability_voidray.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Asharia,P-baca25d85259e955,DamageDone,1221150,Collapsing Star,106,1749066,0.0,0.0,,inv_12_dh_void_ability_collapsingstar.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Asharia,P-baca25d85259e955,DamageDone,1217610,Devour,106,911952,0.0,0.0,,inv_12_dh_void_ability_feast.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Asharia,P-baca25d85259e955,DamageDone,1226033,Eradicate,106,4019946,0.0,0.0,,inv_12_dh_void_ability_eradicate.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Asharia,P-baca25d85259e955,DamageDone,473728,Void Ray,106,2124070,0.0,0.0,,inv_12_dh_void_ability_voidray.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Asharia,P-baca25d85259e955,DamageDone,1256306,Voidfall Meteor,106,873212,0.0,0.0,,inv_12_dh_void_ability_voidfall.jpg
MhK4B7L8VF1rvNw6,3,Vaelgor & Ezzorak,Asharia,P-baca25d85259e955,DamageTaken,1245500,Gloom,32,276868,0.0,0.0,,inv_cosmicvoid_nova.jpg
