report_code,report_date,fight_id,fight_name,encounter_id,fight_result,duration_seconds,fight_start_timestamp,difficulty,raid_size,player_name,player_id,warcraft_logs_source_id,class,spec,role,item_level,damage_done,damage_done_reduced,damage_per_second,damage_active_time_seconds,damage_active_time_percent,damage_taken,damage_taken_reduced,damage_taken_per_second,damage_taken_active_time_seconds,healing_done,healing_done_reduced,healing_per_second,overhealing,healing_active_time_seconds,healing_received,healing_received_reduced,healing_received_per_second,cast_count,casts_per_minute,death_count,interrupt_count,dispel_count,attempt_number,active_time_ms,active_time_seconds,active_time_percent,player_count
LMnThDVqdjya46v2,2026-06-17,3,Rotmire,3159,WIPE,164.264,1122777.0,5.0,19.0,Soliloquy,P-ace0c6b4dcb42bd6,25,Priest,Discipline,Healer,267.0,2482238.0,2236244.0,15111.272,131.411,80.0,3854845.0,2724653.0,23467.376,126.351,10543342.0,7153118.0,64185.348,4556635.0,133.78,2073782.0,757986.0,12624.69,88,32.143,1,0,0,1,131411.0,131.411,80.0,19
LMnThDVqdjya46v2,2026-06-17,3,Rotmire,3159,WIPE,164.264,1122777.0,5.0,19.0,Synkro,P-387f40c59682d853,1,Monk,Brewmaster,Tank,285.0,7414211.0,7358488.0,45135.946,159.644,97.19,12104312.0,9497389.0,73688.161,152.017,9203019.0,6893321.0,56025.782,4811711.0,161.756,9610067.0,7244283.0,58503.793,121,44.197,1,0,0,1,159644.0,159.644,97.19,19
LMnThDVqdjya46v2,2026-06-17,3,Rotmire,3159,WIPE,164.264,1122777.0,5.0,19.0,Viserion,P-daa9879d41bb66dd,6,Evoker,Augmentation,DPS,290.0,17250070.0,14351312.0,105014.306,155.799,94.85,4532827.0,3985138.0,27594.768,136.412,2325248.0,755084.0,14155.554,294192.0,153.368,1895133.0,1178469.0,11537.117,88,32.143,1,0,0,1,155799.0,155.799,94.85,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Aurëus,P-f95b1f39aecd9371,19,Paladin,Retribution,DPS,290.0,14585291.0,0.0,61924.092,157.947,67.06,4210435.0,3400700.0,17876.048,126.353,1267014.0,767474.0,5379.302,374986.0,81.4,1165224.0,338668.0,4947.137,125,31.842,1,0,0,2,157947.0,157.947,67.06,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Averlis,P-77b140a1e9d7fba2,18,Druid,Balance,DPS,286.0,14412023.0,13967676.0,61188.456,161.519,68.58,3742566.0,3502606.0,15889.638,126.357,350297.0,0.0,1487.24,6303.0,125.065,356469.0,0.0,1513.444,97,24.71,1,2,0,2,161519.0,161.519,68.58,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Chontosh,P-81cad9c290ac9716,21,Paladin,Holy,Healer,287.0,1101553.0,0.0,4676.812,98.936,42.0,10606530.0,10055512.0,45031.651,188.742,26329020.0,24935366.0,111783.896,10111267.0,203.073,6207956.0,4114990.0,26356.83,112,28.531,2,0,0,2,98936.0,98.936,42.0,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Claye,P-c1390518e00a0324,94,Shaman,Restoration,Healer,284.0,4062388.0,0.0,17247.492,213.707,90.73,10917980.0,10386098.0,46353.96,214.968,25523669.0,25264598.0,108364.655,6636793.0,230.976,7010133.0,6474117.0,29762.596,135,34.39,1,0,0,2,213707.0,213.707,90.73,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Decayed,P-584cf7139227dcac,26,DeathKnight,Blood,Tank,289.0,19244458.0,17008231.0,81705.301,235.463,99.97,25860423.0,16978618.0,109794.396,232.651,17537820.0,9218206.0,74459.507,6778894.0,232.649,23073406.0,14045990.0,97961.687,151,38.466,1,1,0,2,235463.0,235.463,99.97,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Dystrophee,P-14b92b7f6709320a,24,DeathKnight,Unholy,DPS,288.0,26530372.0,17372651.0,112638.767,234.699,99.65,9021468.0,6120091.0,38302.027,215.392,2726128.0,609150.0,11574.195,3005374.0,215.391,2978651.0,591130.0,12646.32,135,34.39,1,1,0,2,234699.0,234.699,99.65,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Greyseer,P-146fcdef511d70d4,8,Hunter,BeastMastery,DPS,277.0,12951678.0,3827397.0,54988.337,189.668,80.53,7889033.0,7451650.0,33494.101,177.069,851390.0,0.0,3614.707,1333304.0,175.659,1215010.0,475393.0,5158.511,109,27.767,1,0,0,2,189668.0,189.668,80.53,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Ilidank,P-4b25ba747f972b89,15,DemonHunter,Devourer,DPS,288.0,29655560.0,0.0,125907.232,230.589,97.9,10098472.0,9741499.0,42874.613,217.389,4543019.0,4006934.0,19288.085,3469415.0,224.017,4371116.0,4088611.0,18558.244,127,32.352,1,2,0,2,230589.0,230.589,97.9,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Lìllith,P-093da9358d901c39,2,Warlock,Demonology,DPS,284.0,21768179.0,5559447.0,92420.146,194.229,82.46,9336487.0,7278523.0,39639.489,184.027,2094399.0,906927.0,8892.092,93442.0,192.159,4552548.0,3516384.0,19328.541,100,25.474,1,0,0,2,194229.0,194.229,82.46,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Mannarchy,P-074ea59fb89e97f7,7,Paladin,Retribution,DPS,289.0,23474242.0,0.0,99663.498,219.88,93.35,7379555.0,6497207.0,31331.034,206.464,2441350.0,1750148.0,10365.126,363856.0,216.013,3552535.0,1264673.0,15082.833,217,55.278,1,0,0,2,219880.0,219.88,93.35,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Maztajake,P-dc96b65209ad25d3,16,Druid,Balance,DPS,288.0,24752359.0,23927917.0,105089.94,199.206,84.58,8461606.0,7812285.0,35925.047,176.127,576292.0,489273.0,2446.736,17423.0,14.932,3285119.0,2824109.0,13947.477,121,30.823,1,0,0,2,199206.0,199.206,84.58,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Meowrawrxo,P-cae9f2bae0773bc9,13,Druid,Feral,DPS,287.0,15359424.0,0.0,65210.792,139.001,59.02,3663757.0,3295581.0,15555.043,126.352,2196711.0,2042613.0,9326.474,380322.0,118.356,815886.0,324804.0,3463.969,73,18.596,1,2,0,2,139001.0,139.001,59.02,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Monfro,P-930377bb7fd85d97,9,Hunter,BeastMastery,DPS,282.0,22572690.0,6500178.0,95835.821,200.125,84.97,6170679.0,5717620.0,26198.565,181.138,771342.0,0.0,3274.851,591228.0,161.052,1635208.0,467673.0,6942.527,151,38.466,1,1,0,2,200125.0,200.125,84.97,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Panes,P-ace038bf56a82f7f,17,Paladin,Retribution,DPS,288.0,20762812.0,0.0,88151.706,189.155,80.31,5376984.0,4497740.0,22828.811,177.068,1794853.0,1096884.0,7620.324,285116.0,184.258,1965461.0,756832.0,8344.666,200,50.948,1,1,0,2,189155.0,189.155,80.31,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Primeval,P-d2cfbf0e9385c81d,14,Shaman,Restoration,Healer,288.0,52434.0,0.0,222.617,18.009,7.65,9386187.0,9130714.0,39850.498,214.395,31288147.0,30793602.0,132838.631,10311599.0,229.959,6810684.0,4217164.0,28915.804,130,33.116,1,0,0,2,18009.0,18.009,7.65,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Siare,P-386d8566043e1cef,5,Warlock,Demonology,DPS,290.0,13192642.0,3240599.0,56011.387,143.099,60.75,4295197.0,3284899.0,18235.918,126.358,958194.0,282924.0,4068.16,1809.0,130.791,648625.0,238730.0,2753.837,83,21.143,1,0,0,2,143099.0,143.099,60.75,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Soliloquy,P-ace0c6b4dcb42bd6,25,Priest,Discipline,Healer,267.0,2373149.0,2220926.0,10075.568,137.94,58.56,3865317.0,2561416.0,16410.797,126.355,11373575.0,7608167.0,48288.259,4778275.0,133.937,2151055.0,992906.0,9132.634,78,19.87,1,0,0,2,137940.0,137.94,58.56,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Synkro,P-387f40c59682d853,1,Monk,Brewmaster,Tank,285.0,13042600.0,12844736.0,55374.36,235.197,99.86,15282092.0,12100260.0,64882.468,230.135,11291919.0,8727526.0,47941.576,6229997.0,230.368,10807741.0,8190387.0,45885.924,175,44.579,1,1,0,2,235197.0,235.197,99.86,19
LMnThDVqdjya46v2,2026-06-17,4,Rotmire,3159,WIPE,235.535,1379435.0,5.0,19.0,Viserion,P-daa9879d41bb66dd,6,Evoker,Augmentation,DPS,290.0,25496438.0,20851954.0,108249.042,233.079,98.96,10251112.0,9782480.0,43522.67,214.967,3068335.0,2080320.0,13027.087,472968.0,218.711,8378800.0,5778574.0,35573.482,117,29.804,1,0,0,2,233079.0,233.079,98.96,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Aurëus,P-f95b1f39aecd9371,19,Paladin,Retribution,DPS,290.0,31021781.0,0.0,104704.623,278.219,93.9,8802726.0,7145622.0,29710.935,262.496,3262892.0,2021384.0,11012.903,415722.0,171.292,2566060.0,1106089.0,8660.958,267,54.071,1,0,0,3,278219.0,278.219,93.9,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Averlis,P-77b140a1e9d7fba2,18,Druid,Balance,DPS,286.0,28926319.0,27349077.0,97632.026,294.937,99.55,11358753.0,10361812.0,38338.029,262.487,2410686.0,2225499.0,8136.54,606520.0,256.314,6219380.0,5125114.0,20991.633,194,39.287,1,2,0,3,294937.0,294.937,99.55,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Chontosh,P-81cad9c290ac9716,21,Paladin,Holy,Healer,287.0,1052605.0,0.0,3552.749,145.396,49.07,10420027.0,9798981.0,35169.644,262.496,35386071.0,34368130.0,119434.962,15601319.0,274.026,5730501.0,4088637.0,19341.57,153,30.984,1,0,0,3,145396.0,145.396,49.07,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Claye,P-c1390518e00a0324,94,Shaman,Restoration,Healer,284.0,5005212.0,0.0,16893.577,271.051,91.49,11282018.0,10525672.0,38079.034,262.487,30493662.0,30204185.0,102922.117,7553503.0,270.396,4894189.0,4462943.0,16518.852,158,31.997,1,0,0,3,271051.0,271.051,91.49,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Decayed,P-584cf7139227dcac,26,DeathKnight,Blood,Tank,289.0,19715354.0,17857032.0,66543.204,296.045,99.92,24800213.0,16331682.0,83705.605,290.975,16372618.0,8504595.0,55260.812,8596007.0,291.371,19928863.0,10811554.0,67263.839,200,40.502,1,1,0,3,296045.0,296.045,99.92,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Dystrophee,P-14b92b7f6709320a,24,DeathKnight,Unholy,DPS,288.0,34650974.0,22254185.0,116953.864,295.202,99.64,10081126.0,6902266.0,34025.787,280.013,3096917.0,883737.0,10452.705,3833135.0,281.989,3378870.0,897809.0,11404.352,176,35.642,1,1,0,3,295202.0,295.202,99.64,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Greyseer,P-146fcdef511d70d4,8,Hunter,BeastMastery,DPS,277.0,20459568.0,5796411.0,69055.073,270.006,91.13,9976382.0,9666195.0,33672.255,262.488,1230256.0,0.0,4152.356,2630385.0,261.149,5431414.0,2330882.0,18332.092,157,31.794,1,3,0,3,270006.0,270.006,91.13,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Ilidank,P-4b25ba747f972b89,15,DemonHunter,Devourer,DPS,288.0,29366237.0,0.0,99116.836,272.504,91.98,9306938.0,9082079.0,31412.749,262.479,5317285.0,4085778.0,17946.885,3785355.0,271.932,4098587.0,4067738.0,13833.539,144,29.162,1,2,0,3,272504.0,272.504,91.98,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Lìllith,P-093da9358d901c39,2,Warlock,Demonology,DPS,284.0,19589380.0,4992894.0,66118.017,187.534,63.3,7136780.0,5466026.0,24088.039,178.018,1945498.0,888267.0,6566.439,217219.0,187.767,1612710.0,735852.0,5443.214,102,20.656,1,1,0,3,187534.0,187.534,63.3,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Mannarchy,P-074ea59fb89e97f7,7,Paladin,Retribution,DPS,289.0,31855897.0,0.0,107519.929,278.347,93.95,9520311.0,8017917.0,32132.925,262.498,3756010.0,2890593.0,12677.274,492897.0,249.263,4383163.0,2850416.0,14794.039,288,58.323,1,0,0,3,278347.0,278.347,93.95,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Maztajake,P-dc96b65209ad25d3,16,Druid,Balance,DPS,288.0,35235965.0,34767725.0,118928.324,288.246,97.29,9016733.0,8270126.0,30433.25,262.5,1627762.0,1439830.0,5494.017,41252.0,15.843,5395176.0,3394802.0,18209.782,193,39.085,1,1,0,3,288246.0,288.246,97.29,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Meowrawrxo,P-cae9f2bae0773bc9,13,Druid,Feral,DPS,287.0,24239499.0,0.0,81813.085,271.414,91.61,10125451.0,9669890.0,34175.392,262.475,4703914.0,4464113.0,15876.637,545046.0,258.244,3085787.0,2075166.0,10415.139,144,29.162,1,2,0,3,271414.0,271.414,91.61,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Monfro,P-930377bb7fd85d97,9,Hunter,BeastMastery,DPS,282.0,29992004.0,8695476.0,101228.923,273.674,92.37,10616125.0,9751879.0,35831.514,262.485,1362069.0,0.0,4597.251,1273148.0,249.791,5472289.0,3679749.0,18470.054,200,40.502,1,2,0,3,273674.0,273.674,92.37,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Panes,P-ace038bf56a82f7f,17,Paladin,Retribution,DPS,288.0,28012235.0,0.0,94546.812,278.263,93.92,8904485.0,7246317.0,30054.391,262.481,2901659.0,1864722.0,9793.671,717240.0,268.015,2816618.0,1260986.0,9506.641,287,58.121,1,0,0,3,278263.0,278.263,93.92,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Primeval,P-d2cfbf0e9385c81d,14,Shaman,Restoration,Healer,288.0,0.0,0.0,0.0,0.0,0.0,11266439.0,10846733.0,38026.451,262.502,38073837.0,37608428.0,128506.701,13143046.0,285.734,6701406.0,0.0,22618.566,158,31.997,1,0,0,3,0.0,0.0,0.0,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Siare,P-386d8566043e1cef,5,Warlock,Demonology,DPS,290.0,28173726.0,8781929.0,95091.876,271.937,91.78,11977244.0,9087913.0,40425.558,262.484,3173505.0,1320973.0,10711.205,216177.0,262.035,5909118.0,4377649.0,19944.438,170,34.427,1,1,0,3,271937.0,271.937,91.78,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Soliloquy,P-ace0c6b4dcb42bd6,25,Priest,Discipline,Healer,267.0,4649532.0,4310422.0,15693.087,261.452,88.25,10407025.0,7089495.0,35125.76,262.482,23705597.0,16085278.0,80011.061,5875049.0,270.969,5108134.0,2181046.0,17240.959,154,31.187,2,0,0,3,261452.0,261.452,88.25,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Synkro,P-387f40c59682d853,1,Monk,Brewmaster,Tank,285.0,14521216.0,14405182.0,49011.965,279.852,94.46,19371453.0,15718703.0,65382.471,270.37,14624281.0,11613193.0,49359.83,7441929.0,270.083,14097894.0,10942992.0,47583.17,202,40.907,1,0,0,3,279852.0,279.852,94.46,19
LMnThDVqdjya46v2,2026-06-17,5,Rotmire,3159,WIPE,296.279,1712097.0,5.0,19.0,Viserion,P-daa9879d41bb66dd,6,Evoker,Augmentation,DPS,290.0,30244503.0,24281467.0,102081.157,292.202,98.62,11209424.0,9629519.0,37834.015,277.018,4044765.0,2152086.0,13651.879,862388.0,286.78,6876669.0,4627201.0,23210.113,158,31.997,1,0,0,3,292202.0,292.202,98.62,19
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Abrakadavar,P-b7de36807c83458d,7,Mage,Arcane,DPS,245.0,24151240.0,24149935.0,47895.274,494.745,98.11,7536700.0,5775628.0,14946.326,437.069,1272641.0,709043.0,2523.824,3197.0,432.483,2187854.0,709043.0,4338.819,288,34.269,1,2,0,4,494745.0,494.745,98.11,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Asharia,P-baca25d85259e955,9,DemonHunter,Devourer,DPS,249.0,27891321.0,0.0,55312.376,500.531,99.26,7454635.0,6348325.0,14783.58,474.547,3394746.0,3074959.0,6732.254,2914470.0,494.167,3333320.0,3074959.0,6610.438,236,28.081,1,0,0,4,500531.0,500.531,99.26,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Averlis,P-77b140a1e9d7fba2,11,Druid,Balance,DPS,244.0,23150520.0,21554155.0,45910.707,501.625,99.48,8488173.0,7152641.0,16833.23,464.949,1812451.0,1580685.0,3594.343,233715.0,463.438,5954760.0,5520231.0,11809.119,268,31.889,1,3,0,4,501625.0,501.625,99.48,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Caelum,P-8d1580976bcc314a,20,Paladin,Retribution,DPS,244.0,21023589.0,0.0,41692.707,456.579,90.55,7939504.0,5904733.0,15745.143,428.875,3040589.0,1982625.0,6029.912,447086.0,452.11,2313923.0,1208333.0,4588.832,339,40.337,1,0,0,4,456579.0,456.579,90.55,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Chontosh,P-81cad9c290ac9716,14,Paladin,Holy,Healer,242.0,676283.0,0.0,1341.163,163.822,32.49,7829806.0,6490331.0,15527.596,393.018,26748502.0,25765678.0,53046.007,15575643.0,437.021,3941140.0,3393265.0,7815.83,220,26.177,1,0,0,4,163822.0,163.822,32.49,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Czy,P-550a8f96f34d498f,4,Paladin,Holy,Healer,237.0,2010626.0,0.0,3987.352,461.786,91.58,8568185.0,7101193.0,16991.905,467.366,25618803.0,24801353.0,50805.656,8197721.0,496.48,6074015.0,5547468.0,12045.618,259,30.818,1,0,0,4,461786.0,461.786,91.58,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Decayed,P-584cf7139227dcac,19,DeathKnight,Blood,Tank,244.0,12021146.0,11016506.0,23839.608,497.903,98.74,26434662.0,17488579.0,52423.618,483.664,18072609.0,10242137.0,35840.502,3371852.0,485.096,25070836.0,13983925.0,49718.961,313,37.243,1,0,0,4,497903.0,497.903,98.74,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Grapey,P-afc55f0dcadab016,8,DeathKnight,Blood,Tank,248.0,10452927.0,8203856.0,20729.611,503.141,99.78,17401142.0,10790138.0,34508.889,399.458,12054889.0,6766114.0,23906.525,5713275.0,491.635,20840536.0,8822508.0,41329.687,251,29.866,1,4,0,4,503141.0,503.141,99.78,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Hellspawn,P-da4af5d1f60174b4,16,DemonHunter,Devourer,DPS,230.0,7455643.0,0.0,14785.579,286.44,56.81,4416750.0,3200244.0,8759.031,234.038,1027356.0,871926.0,2037.39,769468.0,277.556,1135832.0,871926.0,2252.513,92,10.947,1,0,0,4,286440.0,286.44,56.81,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Hörnstar,P-7d8495005048bc14,13,DemonHunter,Havoc,DPS,246.0,2066744.0,0.0,4098.641,74.659,14.81,1225711.0,1024413.0,2430.756,71.637,349832.0,233163.0,693.766,345875.0,89.373,349832.0,233163.0,693.766,34,4.046,1,3,0,4,74659.0,74.659,14.81,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Lìllith,P-093da9358d901c39,5,Warlock,Demonology,DPS,240.0,14872702.0,7088521.0,29494.641,403.505,80.02,8197752.0,5814461.0,16257.285,359.565,1670762.0,484807.0,3313.354,95117.0,376.926,3427429.0,2520077.0,6797.069,153,18.205,1,3,0,4,403505.0,403.505,80.02,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Mannarchy,P-074ea59fb89e97f7,15,Paladin,Retribution,DPS,214.0,16445191.0,0.0,32613.105,499.037,98.97,9036051.0,6868291.0,17919.748,480.306,2679732.0,1866291.0,5314.282,858245.0,490.961,6626422.0,5192670.0,13141.118,432,51.403,1,2,0,4,499037.0,499.037,98.97,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Meowrawrxo,P-cae9f2bae0773bc9,10,Druid,Feral,DPS,243.0,14368071.0,0.0,28493.887,374.845,74.34,5398835.0,3918562.0,10706.642,318.395,2024083.0,1488800.0,4014.039,355749.0,361.252,1717941.0,1182658.0,3406.916,171,20.347,1,4,0,4,374845.0,374.845,74.34,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Myroguëë,P-2f16f3dcc3d3627b,23,Rogue,Subtlety,DPS,243.0,22090324.0,19500562.0,43808.191,462.172,91.66,8115091.0,6432452.0,16093.356,408.553,1896901.0,1319559.0,3761.819,275039.0,455.683,2010575.0,1319559.0,3987.25,321,38.195,1,0,0,4,462172.0,462.172,91.66,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Primeval,P-d2cfbf0e9385c81d,1,Shaman,Restoration,Healer,245.0,58526.0,51277.0,116.065,18.445,3.66,8209527.0,7240549.0,16280.636,444.633,33073208.0,32691549.0,65588.78,7904262.0,502.678,5660570.0,4663737.0,11225.699,241,28.676,1,1,0,4,18445.0,18.445,3.66,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Siare,P-386d8566043e1cef,26,Warlock,Demonology,DPS,244.0,18978397.0,8568493.0,37636.806,449.943,89.23,9688110.0,6724577.0,19212.872,401.803,2621945.0,947073.0,5199.682,22755.0,427.131,4567031.0,3217264.0,9057.059,216,25.701,2,0,0,4,449943.0,449.943,89.23,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Sinfxl,P-59860c89738c2525,2,Mage,Frost,DPS,240.0,30159805.0,0.0,59811.096,494.053,97.98,8097093.0,5959321.0,16057.664,438.836,1756126.0,676815.0,3482.643,132652.0,358.927,3862978.0,2613985.0,7660.824,270,32.127,1,2,0,4,494053.0,494.053,97.98,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Spàdes,P-4b77dd2f26623c73,6,Warrior,Fury,DPS,230.0,1582935.0,0.0,3139.181,84.71,16.8,1326565.0,1260167.0,2630.763,65.613,84832.0,0.0,168.234,37763.0,67.843,84832.0,0.0,168.234,39,4.641,1,0,0,4,84710.0,84.71,16.8,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Viserion,P-daa9879d41bb66dd,17,Evoker,Preservation,Healer,243.0,230214.0,0.0,456.546,11.99,2.38,1055020.0,930191.0,2092.252,68.598,3249698.0,2510330.0,6444.604,3464057.0,97.806,549999.0,441271.0,1090.725,44,5.235,1,0,0,4,11990.0,11.99,2.38,20
MhK4B7L8VF1rvNw6,2026-03-18,1,Vaelgor & Ezzorak,3178,WIPE,504.251,500861.0,3.0,20.0,Ämon,P-26f181f915fe34c3,3,Druid,Balance,DPS,243.0,5229018.0,0.0,10369.871,107.087,21.24,1369572.0,1291025.0,2716.052,92.06,143183.0,0.0,283.952,0.0,87.367,143183.0,0.0,283.952,66,7.853,1,0,0,4,107087.0,107.087,21.24,20
MhK4B7L8VF1rvNw6,2026-03-18,2,Vaelgor & Ezzorak,3178,WIPE,519.117,1334242.0,3.0,20.0,Abrakadavar,P-b7de36807c83458d,7,Mage,Frost,DPS,245.0,27561168.0,0.0,53092.401,501.028,96.52,8676803.0,7013155.0,16714.542,468.502,1197458.0,800336.0,2306.721,156548.0,474.458,2949705.0,2002161.0,5682.158,261,30.167,1,0,0,1,501028.0,501.028,96.52,20
MhK4B7L8VF1rvNw6,2026-03-18,2,Vaelgor & Ezzorak,3178,WIPE,519.117,1334242.0,3.0,20.0,Asharia,P-baca25d85259e955,9,DemonHunter,Devourer,DPS,249.0,29736910.0,0.0,57283.637,507.151,97.69,7815156.0,6616641.0,15054.71,433.073,3832761.0,3605575.0,7383.232,2933715.0,498.873,3832761.0,3605575.0,7383.232,236,27.277,1,0,0,1,507151.0,507.151,97.69,20
MhK4B7L8VF1rvNw6,2026-03-18,2,Vaelgor & Ezzorak,3178,WIPE,519.117,1334242.0,3.0,20.0,Averlis,P-77b140a1e9d7fba2,11,Druid,Balance,DPS,244.0,12546383.0,11564614.0,24168.7,229.214,44.15,3403915.0,2656799.0,6557.125,183.161,396105.0,260161.0,763.036,261.0,169.091,396105.0,260161.0,763.036,132,15.257,1,1,0,1,229214.0,229.214,44.15,20
