report_code,fight_id,fight_name,encounter_id,fight_result,duration_seconds,player_name,player_id,warcraft_logs_source_id,death_timestamp,death_time_seconds,death_percent,death_damage,death_healing,death_overkill,death_window,killing_blow_name,killing_blow_guid,killing_blow_type,killing_blow_icon,killing_blow_source_id,killing_blow_source_friendly,killing_blow_amount,killing_blow_mitigated,killing_blow_unmitigated,killing_blow_absorbed
3gymwM9c2Av4Xk6r,13,Crown of the Cosmos,3181,WIPE,111.826,Zeleria,P-abdfad2d93a43a81,7,5446296.0,92.081,82.34,0.0,0.0,0.0,8014.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,13,Crown of the Cosmos,3181,WIPE,111.826,Danzilla,P-8ee1779dcaa9232f,19,5446528.0,92.313,82.55,0.0,0.0,0.0,20015.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,13,Crown of the Cosmos,3181,WIPE,111.826,Lìllith,P-093da9358d901c39,12,5447480.0,93.265,83.4,0.0,0.0,0.0,23986.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,13,Crown of the Cosmos,3181,WIPE,111.826,Viserion,P-daa9879d41bb66dd,11,5447791.0,93.576,83.68,0.0,0.0,0.0,3957.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,13,Crown of the Cosmos,3181,WIPE,111.826,Decayed,P-584cf7139227dcac,1,5449119.0,94.904,84.87,0.0,0.0,0.0,5961.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,13,Crown of the Cosmos,3181,WIPE,111.826,Meowrawrxo,P-cae9f2bae0773bc9,15,5449233.0,95.018,84.97,0.0,0.0,0.0,12006.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,13,Crown of the Cosmos,3181,WIPE,111.826,Mypriiest,P-78c2f253b8a33ced,158,5449574.0,95.359,85.27,0.0,0.0,0.0,19995.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,13,Crown of the Cosmos,3181,WIPE,111.826,Aurëus,P-f95b1f39aecd9371,9,5450927.0,96.712,86.48,0.0,0.0,0.0,12513.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,13,Crown of the Cosmos,3181,WIPE,111.826,Chontosh,P-81cad9c290ac9716,126,5450928.0,96.713,86.49,0.0,0.0,0.0,8709.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,13,Crown of the Cosmos,3181,WIPE,111.826,Averlis,P-77b140a1e9d7fba2,21,5454951.0,100.736,90.08,0.0,0.0,13256.0,16121.0,Echoing Darkness,1281707,32.0,spell_priest_burningwill_shadow.jpg,128,False,49.0,2884.0,16189.0,0.0
3gymwM9c2Av4Xk6r,13,Crown of the Cosmos,3181,WIPE,111.826,Greyseer,P-146fcdef511d70d4,18,5465327.0,111.112,99.36,0.0,0.0,27521.0,17161.0,Void Remnants,1242553,32.0,inv_icon_shadowcouncilorb_purple.jpg,129,False,70433.0,5072.0,103026.0,0.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Viserion,P-daa9879d41bb66dd,11,5751699.0,97.657,39.53,0.0,0.0,54028.0,765.0,Interrupting Tremor,1243743,32.0,ability_priest_surgeofdarkness.jpg,134,False,104596.0,31108.0,191334.0,1602.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Chontosh,P-81cad9c290ac9716,126,5751700.0,97.658,39.53,0.0,0.0,9929.0,543.0,Interrupting Tremor,1243743,32.0,ability_priest_surgeofdarkness.jpg,134,False,87157.0,70806.0,191334.0,23442.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Aurëus,P-f95b1f39aecd9371,9,5753637.0,99.595,40.32,0.0,0.0,29143.0,2487.0,Grasp of Emptiness,1232470,32.0,inv_shadowelementalmount.jpg,129,False,10332.0,8358.0,47833.0,0.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Danzilla,P-8ee1779dcaa9232f,19,5794556.0,140.514,56.88,0.0,0.0,82066.0,8706.0,Silverstrike Barrage,1243981,64.0,ability_shootwand.jpg,129,False,282745.0,0.0,66231.0,0.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Greyseer,P-146fcdef511d70d4,18,5852059.0,198.017,80.16,0.0,0.0,2181.0,12019.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,19564.0,4822.0,26786.0,219.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Primeval,P-d2cfbf0e9385c81d,8,5859352.0,205.31,83.11,0.0,0.0,9916.0,20012.0,Void Expulsion,1233826,32.0,inv_nullstone_void.jpg,129,False,28973.0,8625.0,47514.0,0.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Lìllith,P-093da9358d901c39,12,5879978.0,225.936,91.46,0.0,0.0,39388.0,42828.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,3683.0,10045.0,58872.0,5756.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Viserion,P-daa9879d41bb66dd,11,5881382.0,227.34,92.03,0.0,0.0,4157.0,25481.0,Void Expulsion,1233826,32.0,inv_nullstone_void.jpg,129,False,17195.0,13841.0,47514.0,12321.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Mypriiest,P-78c2f253b8a33ced,158,5882421.0,228.379,92.45,0.0,0.0,14173.0,11617.0,Void Remnants,1242553,32.0,inv_icon_shadowcouncilorb_purple.jpg,129,False,62729.0,24564.0,103026.0,1560.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Siare,P-386d8566043e1cef,20,5882732.0,228.69,92.57,0.0,0.0,10940.0,25914.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,22102.0,4497.0,41210.0,3671.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Grapefroot,P-9a88c0c48c4cf21f,16,5883332.0,229.29,92.82,0.0,0.0,13550.0,27711.0,Silverstrike Ricochet,1237729,64.0,inv_ammo_arrow_02.jpg,129,False,37715.0,10769.0,62551.0,517.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Meowrawrxo,P-cae9f2bae0773bc9,15,5886336.0,232.294,94.03,0.0,0.0,7912.0,41019.0,Cosmic Barrier,1246925,32.0,inv_cosmicvoid_buff.jpg,143,False,6697.0,3053.0,17662.0,0.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Decayed,P-584cf7139227dcac,1,5887097.0,233.055,94.34,0.0,0.0,28027.0,48451.0,Melee,1,1.0,inv_axe_02.jpg,143,False,96141.0,452462.0,645418.0,68788.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Sinfxl,P-59860c89738c2525,3,5889670.0,235.628,95.38,0.0,0.0,3211.0,21030.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,7886.0,34234.0,45331.0,0.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Spàdes,P-4b77dd2f26623c73,10,5891069.0,237.027,95.95,0.0,0.0,21624.0,75689.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,23518.0,8430.0,53572.0,0.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Asharia,P-baca25d85259e955,17,5891633.0,237.591,96.18,0.0,0.0,22227.0,42303.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,45516.0,32339.0,100082.0,0.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Maztajake,P-dc96b65209ad25d3,4,5891871.0,237.829,96.27,0.0,0.0,57860.0,19423.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,22563.0,19659.0,100082.0,0.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Cryonox,P-31619035e7d32aa2,14,5893947.0,239.905,97.11,0.0,0.0,5891.0,59381.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,26273.0,13325.0,65935.0,20446.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Averlis,P-77b140a1e9d7fba2,21,5896516.0,242.474,98.15,0.0,0.0,58963.0,2550.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,25514.0,21492.0,105969.0,0.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Panes,P-ace038bf56a82f7f,6,5898936.0,244.894,99.13,0.0,0.0,46532.0,53604.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,37897.0,27427.0,111856.0,0.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Mannarchy,P-074ea59fb89e97f7,5,5899214.0,245.172,99.24,0.0,0.0,16074.0,4650.0,Melee,1,1.0,inv_axe_02.jpg,143,False,10815.0,633830.0,672292.0,11573.0
3gymwM9c2Av4Xk6r,14,Crown of the Cosmos,3181,WIPE,247.038,Zeleria,P-abdfad2d93a43a81,7,5900469.0,246.427,99.75,0.0,0.0,0.0,6475.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Viserion,P-daa9879d41bb66dd,11,6237161.0,229.568,87.83,0.0,0.0,53780.0,4948.0,Void Remnants,1242553,32.0,inv_icon_shadowcouncilorb_purple.jpg,129,False,28871.0,19541.0,103026.0,834.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Danzilla,P-8ee1779dcaa9232f,19,6237566.0,229.973,87.98,0.0,0.0,24225.0,8334.0,Void Remnants,1242553,32.0,inv_icon_shadowcouncilorb_purple.jpg,129,False,66992.0,11809.0,103026.0,0.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Grapefroot,P-9a88c0c48c4cf21f,16,6239768.0,232.175,88.82,0.0,0.0,5923.0,27783.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,40467.0,12482.0,58872.0,0.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Chontosh,P-81cad9c290ac9716,126,6241259.0,233.666,89.39,0.0,0.0,7232.0,12027.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,6751.0,6622.0,20605.0,0.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Spàdes,P-4b77dd2f26623c73,10,6248010.0,240.417,91.98,0.0,0.0,12340.0,38807.0,Cosmic Barrier,1246925,32.0,inv_cosmicvoid_buff.jpg,143,False,1005.0,4317.0,17662.0,0.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Decayed,P-584cf7139227dcac,1,6248709.0,241.116,92.24,0.0,0.0,32290.0,55729.0,Rift Slash,1246461,1.0,spell_priest_mindspike.jpg,143,False,64843.0,284526.0,441540.0,59881.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Siare,P-386d8566043e1cef,20,6253304.0,245.711,94.0,0.0,0.0,10526.0,66547.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,33304.0,4872.0,53572.0,4870.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Averlis,P-77b140a1e9d7fba2,21,6255324.0,247.731,94.77,0.0,0.0,49791.0,10319.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,3660.0,8364.0,61815.0,0.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Meowrawrxo,P-cae9f2bae0773bc9,15,6255901.0,248.308,95.0,0.0,0.0,1649.0,35263.0,Volatile Fissure,1238210,32.0,ability_warlock_burningembersblue.jpg,129,False,22448.0,4162.0,28259.0,0.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Mannarchy,P-074ea59fb89e97f7,5,6256033.0,248.44,95.05,0.0,0.0,3932.0,3763.0,Silverstrike Ricochet,1237729,64.0,inv_ammo_arrow_02.jpg,129,False,28806.0,66349.0,100081.0,994.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Greyseer,P-146fcdef511d70d4,18,6256083.0,248.49,95.07,0.0,0.0,41534.0,21860.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,39130.0,13531.0,94195.0,0.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Zeleria,P-abdfad2d93a43a81,7,6256254.0,248.661,95.13,0.0,0.0,49734.0,10254.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,4717.0,11484.0,65935.0,0.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Lìllith,P-093da9358d901c39,12,6256298.0,248.705,95.15,0.0,0.0,36155.0,31985.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,16852.0,5648.0,65935.0,7280.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Sinfxl,P-59860c89738c2525,3,6257473.0,249.88,95.6,0.0,0.0,240913.0,0.0,Melee,1,1.0,inv_axe_02.jpg,143,False,294581.0,135885.0,671379.0,0.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Maztajake,P-dc96b65209ad25d3,4,6258006.0,250.413,95.8,0.0,0.0,339.0,13019.0,Cosmic Barrier,1246925,32.0,inv_cosmicvoid_buff.jpg,143,False,12853.0,4470.0,17662.0,0.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Cryonox,P-31619035e7d32aa2,14,6258467.0,250.874,95.98,0.0,0.0,221.0,62953.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,54467.0,14746.0,98881.0,29447.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Asharia,P-baca25d85259e955,17,6259225.0,251.632,96.27,0.0,0.0,4683.0,18240.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,20563.0,7721.0,32967.0,0.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Decayed,P-584cf7139227dcac,1,6260299.0,252.706,96.68,0.0,0.0,113369.0,4587.0,Melee,1,1.0,inv_axe_02.jpg,129,False,138412.0,771933.0,1159287.0,135573.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Panes,P-ace038bf56a82f7f,6,6260912.0,253.319,96.91,0.0,0.0,154058.0,22369.0,Rift Slash,1246461,1.0,spell_priest_mindspike.jpg,143,False,74212.0,191193.0,419463.0,0.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Mypriiest,P-78c2f253b8a33ced,158,6260913.0,253.32,96.91,0.0,0.0,47530.0,31680.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,44906.0,25308.0,117744.0,0.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Primeval,P-d2cfbf0e9385c81d,8,6261015.0,253.422,96.95,0.0,0.0,83820.0,23019.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,14518.0,19406.0,117744.0,0.0
3gymwM9c2Av4Xk6r,15,Crown of the Cosmos,3181,WIPE,261.389,Aurëus,P-f95b1f39aecd9371,9,6268213.0,260.62,99.71,0.0,0.0,230348.0,16820.0,Melee,1,1.0,inv_axe_02.jpg,143,False,135338.0,264950.0,630636.0,0.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Mypriiest,P-78c2f253b8a33ced,158,6506822.0,32.874,11.06,0.0,0.0,5008.0,26012.0,Echoing Darkness,1281707,32.0,spell_priest_burningwill_shadow.jpg,127,False,8436.0,1274.0,14718.0,0.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Meowrawrxo,P-cae9f2bae0773bc9,15,6524998.0,51.05,17.17,0.0,0.0,13086.0,12190.0,Silverstrike Arrow,1233649,64.0,inv_ammo_arrow_03.jpg,129,False,198805.0,0.0,200165.0,0.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Spàdes,P-4b77dd2f26623c73,10,6526191.0,52.243,17.57,0.0,0.0,8354.0,7396.0,Void Remnants,1242553,32.0,inv_icon_shadowcouncilorb_purple.jpg,129,False,71215.0,23457.0,103026.0,0.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Aurëus,P-f95b1f39aecd9371,9,6715647.0,241.699,81.3,0.0,0.0,2233.0,6387.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,32471.0,6506.0,41210.0,0.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Zeleria,P-abdfad2d93a43a81,7,6734963.0,261.015,87.8,0.0,0.0,7011.0,10709.0,Void Remnants,1242553,32.0,inv_icon_shadowcouncilorb_purple.jpg,129,False,55097.0,28924.0,103026.0,11994.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Decayed,P-584cf7139227dcac,1,6751641.0,277.693,93.41,0.0,0.0,22422.0,4244.0,Melee,1,1.0,inv_axe_02.jpg,129,False,114734.0,485585.0,739290.0,116549.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Primeval,P-d2cfbf0e9385c81d,8,6753577.0,279.629,94.06,0.0,0.0,27723.0,52969.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,6141.0,7004.0,41210.0,342.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Lìllith,P-093da9358d901c39,12,6755365.0,281.417,94.66,0.0,0.0,23121.0,13153.0,Void Expulsion,1233826,32.0,inv_nullstone_void.jpg,129,False,15893.0,8917.0,52265.0,4334.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Siare,P-386d8566043e1cef,20,6755365.0,281.417,94.66,0.0,0.0,5550.0,37282.0,Cosmic Barrier,1246925,32.0,inv_cosmicvoid_buff.jpg,143,False,8708.0,1820.0,17662.0,1584.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Chontosh,P-81cad9c290ac9716,126,6755399.0,281.451,94.67,0.0,0.0,36640.0,43161.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,55580.0,25524.0,117744.0,0.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Viserion,P-daa9879d41bb66dd,11,6755579.0,281.631,94.73,0.0,0.0,71642.0,11213.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,25463.0,19659.0,117744.0,980.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Greyseer,P-146fcdef511d70d4,18,6755707.0,281.759,94.77,0.0,0.0,9040.0,11999.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,11443.0,1976.0,22665.0,206.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Sinfxl,P-59860c89738c2525,3,6755740.0,281.792,94.78,0.0,0.0,7344.0,49241.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,28910.0,8342.0,45331.0,735.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Grapefroot,P-9a88c0c48c4cf21f,16,6755813.0,281.865,94.81,0.0,0.0,8894.0,72544.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,84842.0,24008.0,117744.0,0.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Maztajake,P-dc96b65209ad25d3,4,6760604.0,286.656,96.42,0.0,0.0,0.0,16270.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Zeleria,P-abdfad2d93a43a81,7,6761327.0,287.379,96.66,0.0,0.0,1434.0,15696.0,Cosmic Barrier,1246925,32.0,inv_cosmicvoid_buff.jpg,143,False,12530.0,3698.0,17662.0,0.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Panes,P-ace038bf56a82f7f,6,6762898.0,288.95,97.19,0.0,0.0,0.0,89580.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Cryonox,P-31619035e7d32aa2,14,6763879.0,289.931,97.52,0.0,0.0,2373.0,80875.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,33836.0,13038.0,81430.0,32183.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Danzilla,P-8ee1779dcaa9232f,19,6765184.0,291.236,97.96,0.0,0.0,43098.0,33644.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,48609.0,24176.0,117744.0,1861.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Primeval,P-d2cfbf0e9385c81d,8,6766061.0,292.113,98.26,0.0,0.0,55001.0,0.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,43888.0,18855.0,117744.0,0.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Asharia,P-baca25d85259e955,17,6767105.0,293.157,98.61,0.0,0.0,0.0,21538.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Averlis,P-77b140a1e9d7fba2,21,6767307.0,293.359,98.68,0.0,0.0,45178.0,28695.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,16456.0,14277.0,76533.0,622.0
3gymwM9c2Av4Xk6r,16,Crown of the Cosmos,3181,WIPE,297.297,Mannarchy,P-074ea59fb89e97f7,5,6770945.0,296.997,99.9,0.0,0.0,6260.0,1642.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,39165.0,71594.0,117744.0,725.0
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Spàdes,P-4b77dd2f26623c73,10,6974119.0,43.221,15.82,0.0,0.0,11638.0,2029.0,Echoing Darkness,1281707,32.0,spell_priest_burningwill_shadow.jpg,134,False,8337.0,0.0,16925.0,201.0
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Danzilla,P-8ee1779dcaa9232f,19,7083355.0,152.457,55.79,0.0,0.0,9042.0,3035.0,Silverstrike Barrage,1243981,64.0,ability_shootwand.jpg,129,False,295212.0,0.0,66231.0,14693.0
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Greyseer,P-146fcdef511d70d4,18,7128909.0,198.011,72.46,0.0,0.0,0.0,13006.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Chontosh,P-81cad9c290ac9716,126,7139437.0,208.539,76.31,0.0,0.0,52545.0,20506.0,Void Remnants,1242553,32.0,inv_icon_shadowcouncilorb_purple.jpg,129,False,56690.0,45304.0,154539.0,0.0
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Lìllith,P-093da9358d901c39,12,7165237.0,234.339,85.75,0.0,0.0,3443.0,14429.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,28452.0,5415.0,41210.0,3900.0
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Panes,P-ace038bf56a82f7f,6,7166529.0,235.631,86.22,0.0,0.0,24428.0,11028.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,12107.0,4675.0,41210.0,0.0
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Aurëus,P-f95b1f39aecd9371,9,7167563.0,236.665,86.6,0.0,0.0,25823.0,17027.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,7145.0,8242.0,41210.0,0.0
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Meowrawrxo,P-cae9f2bae0773bc9,15,7170633.0,239.735,87.73,0.0,0.0,9824.0,23679.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,8671.0,2110.0,20605.0,0.0
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Chontosh,P-81cad9c290ac9716,126,7181996.0,251.098,91.88,0.0,0.0,79841.0,24380.0,Void Remnants,1242553,32.0,inv_icon_shadowcouncilorb_purple.jpg,129,False,14591.0,8594.0,103026.0,0.0
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Decayed,P-584cf7139227dcac,1,7187580.0,256.682,93.93,0.0,0.0,134284.0,24636.0,Melee,1,1.0,inv_axe_02.jpg,129,False,522.0,465474.0,721084.0,120804.0
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Sinfxl,P-59860c89738c2525,3,7193769.0,262.871,96.19,0.0,0.0,0.0,19296.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Maztajake,P-dc96b65209ad25d3,4,7195991.0,265.093,97.01,0.0,0.0,0.0,2003.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Siare,P-386d8566043e1cef,20,7196286.0,265.388,97.11,0.0,0.0,19377.0,15296.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,34569.0,5996.0,65935.0,5993.0
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Cryonox,P-31619035e7d32aa2,14,7196305.0,265.407,97.12,0.0,0.0,0.0,2012.0,,,,,,,,,,
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Zeleria,P-abdfad2d93a43a81,7,7198348.0,267.45,97.87,0.0,0.0,21165.0,5416.0,Voidstalker Sting,1237040,32.0,ability_ironmaidens_convulsiveshadows.jpg,129,False,44009.0,9004.0,74178.0,0.0
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Grapefroot,P-9a88c0c48c4cf21f,16,7198419.0,267.521,97.89,0.0,0.0,12002.0,91257.0,Void Barrage,1260000,32.0,inv_cosmicvoid_missile.jpg,145,False,77048.0,28694.0,117744.0,0.0
3gymwM9c2Av4Xk6r,17,Crown of the Cosmos,3181,WIPE,273.276,Viserion,P-daa9879d41bb66dd,11,7199058.0,268.16,98.13,0.0,0.0,6159.0,3274.0,Volatile Fissure,1238210,32.0,ability_warlock_burningembersblue.jpg,129,False,22230.0,4882.0,33557.0,286.0
