report_code,fight_id,recipient_player_name,recipient_type,healer_player_name,healing_received
LMnThDVqdjya46v2,5,Panes,Paladin,Synkro,320844.0
LMnThDVqdjya46v2,5,Meowrawrxo,Druid,Meowrawrxo,2314967.0
LMnThDVqdjya46v2,5,Viserion,Evoker,Meowrawrxo,495620.0
LMnThDVqdjya46v2,5,Greyseer,Hunter,Meowrawrxo,375521.0
LMnThDVqdjya46v2,5,Primeval,Shaman,Meowrawrxo,356178.0
LMnThDVqdjya46v2,5,Decayed,DeathKnight,Meowrawrxo,330829.0
LMnThDVqdjya46v2,5,Maztajake,Druid,Maztajake,906013.0
LMnThDVqdjya46v2,5,Mannarchy,Paladin,Maztajake,212102.0
LMnThDVqdjya46v2,5,Siare,Warlock,Maztajake,184836.0
LMnThDVqdjya46v2,5,Chontosh,Paladin,Maztajake,162984.0
LMnThDVqdjya46v2,5,Monfro,Hunter,Maztajake,161827.0
LMnThDVqdjya46v2,5,Claye,Shaman,Claye,4762234.0
LMnThDVqdjya46v2,5,Chontosh,Paladin,Claye,1966073.0
LMnThDVqdjya46v2,5,Greyseer,Hunter,Claye,1898522.0
LMnThDVqdjya46v2,5,Primeval,Shaman,Claye,1836556.0
LMnThDVqdjya46v2,5,Maztajake,Druid,Claye,1796626.0
LMnThDVqdjya46v2,5,Chontosh,Paladin,Chontosh,3373598.0
LMnThDVqdjya46v2,5,Synkro,Monk,Chontosh,2852546.0
LMnThDVqdjya46v2,5,Averlis,Druid,Chontosh,2831114.0
LMnThDVqdjya46v2,5,Viserion,Evoker,Chontosh,2546328.0
LMnThDVqdjya46v2,5,Greyseer,Hunter,Chontosh,2479035.0
LMnThDVqdjya46v2,5,Soliloquy,Priest,Soliloquy,4998400.0
LMnThDVqdjya46v2,5,Averlis,Druid,Soliloquy,1612242.0
LMnThDVqdjya46v2,5,Monfro,Hunter,Soliloquy,1546559.0
LMnThDVqdjya46v2,5,Viserion,Evoker,Soliloquy,1403823.0
LMnThDVqdjya46v2,5,Mannarchy,Paladin,Soliloquy,1251000.0
LMnThDVqdjya46v2,5,Averlis,Druid,Averlis,1426559.0
LMnThDVqdjya46v2,5,Chontosh,Paladin,Averlis,227846.0
LMnThDVqdjya46v2,5,Panes,Paladin,Averlis,197851.0
LMnThDVqdjya46v2,5,Lìllith,Warlock,Averlis,185672.0
LMnThDVqdjya46v2,5,Decayed,DeathKnight,Averlis,143526.0
LMnThDVqdjya46v2,5,Lìllith,Warlock,Lìllith,1427038.0
LMnThDVqdjya46v2,5,Averlis,Druid,Lìllith,6172.0
LMnThDVqdjya46v2,5,Greyseer,Hunter,Greyseer,678336.0
LMnThDVqdjya46v2,5,Averlis,Druid,Greyseer,13105.0
LMnThDVqdjya46v2,5,Monfro,Hunter,Greyseer,10320.0
MhK4B7L8VF1rvNw6,10,Lìllith,Warlock,Lìllith,949288.0
MhK4B7L8VF1rvNw6,10,Spàdes,Warrior,Spàdes,315074.0
MhK4B7L8VF1rvNw6,10,Asharia,DemonHunter,Asharia,1098454.0
MhK4B7L8VF1rvNw6,10,Lìllith,Warlock,Asharia,134.0
MhK4B7L8VF1rvNw6,10,Caelum,Paladin,Caelum,869960.0
MhK4B7L8VF1rvNw6,10,Mannarchy,Paladin,Caelum,12262.0
MhK4B7L8VF1rvNw6,10,Abrakadavar,Mage,Caelum,11494.0
MhK4B7L8VF1rvNw6,10,Grapey,DeathKnight,Caelum,6881.0
MhK4B7L8VF1rvNw6,10,Dotdotboom,Warlock,Caelum,6209.0
MhK4B7L8VF1rvNw6,10,Viserion,Evoker,Viserion,1650408.0
MhK4B7L8VF1rvNw6,10,Decayed,DeathKnight,Viserion,1416911.0
MhK4B7L8VF1rvNw6,10,Grapey,DeathKnight,Viserion,949271.0
MhK4B7L8VF1rvNw6,10,Spàdes,Warrior,Viserion,557961.0
MhK4B7L8VF1rvNw6,10,Dotdotboom,Warlock,Viserion,553151.0
MhK4B7L8VF1rvNw6,10,Abrakadavar,Mage,Abrakadavar,579081.0
MhK4B7L8VF1rvNw6,10,Sinfxl,Mage,Sinfxl,699292.0
MhK4B7L8VF1rvNw6,10,Grapey,DeathKnight,Chontosh,684283.0
MhK4B7L8VF1rvNw6,10,Chontosh,Paladin,Chontosh,608967.0
MhK4B7L8VF1rvNw6,10,Averlis,Druid,Chontosh,504921.0
MhK4B7L8VF1rvNw6,10,Sinfxl,Mage,Chontosh,460224.0
MhK4B7L8VF1rvNw6,10,Decayed,DeathKnight,Chontosh,436657.0
MhK4B7L8VF1rvNw6,10,Primeval,Shaman,Primeval,1838256.0
MhK4B7L8VF1rvNw6,10,Decayed,DeathKnight,Primeval,1239742.0
MhK4B7L8VF1rvNw6,10,Grapey,DeathKnight,Primeval,901108.0
MhK4B7L8VF1rvNw6,10,Averlis,Druid,Primeval,849414.0
MhK4B7L8VF1rvNw6,10,Sinfxl,Mage,Primeval,594125.0
MhK4B7L8VF1rvNw6,10,Decayed,DeathKnight,Decayed,6118854.0
MhK4B7L8VF1rvNw6,10,Asharia,DemonHunter,Decayed,12503.0
MhK4B7L8VF1rvNw6,10,Viserion,Evoker,Decayed,12503.0
MhK4B7L8VF1rvNw6,10,Dotdotboom,Warlock,Dotdotboom,438289.0
MhK4B7L8VF1rvNw6,10,Meowrawrxo,Druid,Meowrawrxo,1102457.0
MhK4B7L8VF1rvNw6,10,Averlis,Druid,Meowrawrxo,106600.0
MhK4B7L8VF1rvNw6,10,Abrakadavar,Mage,Meowrawrxo,100130.0
MhK4B7L8VF1rvNw6,10,Hellspawn,DemonHunter,Meowrawrxo,59888.0
MhK4B7L8VF1rvNw6,10,Chontosh,Paladin,Meowrawrxo,55007.0
MhK4B7L8VF1rvNw6,10,Czy,Paladin,Czy,1140714.0
MhK4B7L8VF1rvNw6,10,Grapey,DeathKnight,Czy,589747.0
MhK4B7L8VF1rvNw6,10,Averlis,Druid,Czy,586164.0
MhK4B7L8VF1rvNw6,10,Abrakadavar,Mage,Czy,572174.0
MhK4B7L8VF1rvNw6,10,Hellspawn,DemonHunter,Czy,422064.0
MhK4B7L8VF1rvNw6,10,Siare,Warlock,Siare,650635.0
MhK4B7L8VF1rvNw6,10,Ämon,Druid,Ämon,890333.0
MhK4B7L8VF1rvNw6,10,Grapey,DeathKnight,Ämon,111120.0
MhK4B7L8VF1rvNw6,10,Meowrawrxo,Druid,Ämon,107697.0
MhK4B7L8VF1rvNw6,10,Sinfxl,Mage,Ämon,84356.0
MhK4B7L8VF1rvNw6,10,Viserion,Evoker,Ämon,44096.0
MhK4B7L8VF1rvNw6,10,Myroguëë,Rogue,Myroguëë,899846.0
MhK4B7L8VF1rvNw6,10,Mannarchy,Paladin,Mannarchy,878299.0
MhK4B7L8VF1rvNw6,10,Averlis,Druid,Mannarchy,14025.0
MhK4B7L8VF1rvNw6,10,Caelum,Paladin,Mannarchy,11830.0
MhK4B7L8VF1rvNw6,10,Spàdes,Warrior,Mannarchy,7643.0
MhK4B7L8VF1rvNw6,10,Grapey,DeathKnight,Mannarchy,5899.0
MhK4B7L8VF1rvNw6,10,Grapey,DeathKnight,Grapey,5650172.0
MhK4B7L8VF1rvNw6,10,Averlis,Druid,Averlis,892305.0
MhK4B7L8VF1rvNw6,10,Hellspawn,DemonHunter,Hellspawn,266862.0
MhK4B7L8VF1rvNw6,10,Hörnstar,DemonHunter,Hörnstar,998088.0
MhK4B7L8VF1rvNw6,10,Myroguëë,Rogue,Hörnstar,77405.0
MhK4B7L8VF1rvNw6,10,Averlis,Druid,Hörnstar,37468.0
MhK4B7L8VF1rvNw6,10,Asharia,DemonHunter,Hörnstar,5326.0
MhK4B7L8VF1rvNw6,11,Lìllith,Warlock,Lìllith,2236986.0
MhK4B7L8VF1rvNw6,11,Spàdes,Warrior,Spàdes,1113780.0
MhK4B7L8VF1rvNw6,11,Asharia,DemonHunter,Asharia,2931279.0
MhK4B7L8VF1rvNw6,11,Caelum,Paladin,Caelum,2438449.0
MhK4B7L8VF1rvNw6,11,Czy,Paladin,Caelum,54540.0
MhK4B7L8VF1rvNw6,11,Decayed,DeathKnight,Caelum,44376.0
MhK4B7L8VF1rvNw6,11,Chontosh,Paladin,Caelum,35727.0
MhK4B7L8VF1rvNw6,11,Hörnstar,DemonHunter,Caelum,34865.0
MhK4B7L8VF1rvNw6,11,Viserion,Evoker,Viserion,5835598.0
MhK4B7L8VF1rvNw6,11,Decayed,DeathKnight,Viserion,1579223.0
MhK4B7L8VF1rvNw6,11,Lìllith,Warlock,Viserion,1188102.0
MhK4B7L8VF1rvNw6,11,Asharia,DemonHunter,Viserion,1124567.0
MhK4B7L8VF1rvNw6,11,Chontosh,Paladin,Viserion,1120137.0
MhK4B7L8VF1rvNw6,11,Abrakadavar,Mage,Abrakadavar,389278.0
MhK4B7L8VF1rvNw6,11,Sinfxl,Mage,Sinfxl,2032412.0
MhK4B7L8VF1rvNw6,11,Chontosh,Paladin,Chontosh,3485951.0
MhK4B7L8VF1rvNw6,11,Decayed,DeathKnight,Chontosh,2544013.0
MhK4B7L8VF1rvNw6,11,Ämon,Druid,Chontosh,1828494.0
MhK4B7L8VF1rvNw6,11,Mannarchy,Paladin,Chontosh,1374006.0
MhK4B7L8VF1rvNw6,11,Grapey,DeathKnight,Chontosh,1368819.0
MhK4B7L8VF1rvNw6,11,Primeval,Shaman,Primeval,5568682.0
MhK4B7L8VF1rvNw6,11,Decayed,DeathKnight,Primeval,4605174.0
MhK4B7L8VF1rvNw6,11,Siare,Warlock,Primeval,2387812.0
MhK4B7L8VF1rvNw6,11,Lìllith,Warlock,Primeval,2295398.0
MhK4B7L8VF1rvNw6,11,Caelum,Paladin,Primeval,2136951.0
MhK4B7L8VF1rvNw6,11,Decayed,DeathKnight,Decayed,19715034.0
MhK4B7L8VF1rvNw6,11,Grapey,DeathKnight,Decayed,14303.0
MhK4B7L8VF1rvNw6,11,Asharia,DemonHunter,Decayed,13293.0
MhK4B7L8VF1rvNw6,11,Viserion,Evoker,Decayed,13293.0
MhK4B7L8VF1rvNw6,11,Dotdotboom,Warlock,Dotdotboom,753590.0
MhK4B7L8VF1rvNw6,11,Meowrawrxo,Druid,Meowrawrxo,2780346.0
MhK4B7L8VF1rvNw6,11,Spàdes,Warrior,Meowrawrxo,141829.0
MhK4B7L8VF1rvNw6,11,Decayed,DeathKnight,Meowrawrxo,104812.0
MhK4B7L8VF1rvNw6,11,Czy,Paladin,Meowrawrxo,101547.0
MhK4B7L8VF1rvNw6,11,Myroguëë,Rogue,Meowrawrxo,100900.0
MhK4B7L8VF1rvNw6,11,Czy,Paladin,Czy,3365982.0
MhK4B7L8VF1rvNw6,11,Decayed,DeathKnight,Czy,2658649.0
MhK4B7L8VF1rvNw6,11,Caelum,Paladin,Czy,2564784.0
MhK4B7L8VF1rvNw6,11,Chontosh,Paladin,Czy,2181830.0
MhK4B7L8VF1rvNw6,11,Ämon,Druid,Czy,2098138.0
MhK4B7L8VF1rvNw6,11,Siare,Warlock,Siare,2555687.0
MhK4B7L8VF1rvNw6,11,Ämon,Druid,Ämon,1751838.0
MhK4B7L8VF1rvNw6,11,Czy,Paladin,Ämon,191884.0
MhK4B7L8VF1rvNw6,11,Lìllith,Warlock,Ämon,109198.0
MhK4B7L8VF1rvNw6,11,Hörnstar,DemonHunter,Ämon,65409.0
MhK4B7L8VF1rvNw6,11,Meowrawrxo,Druid,Ämon,65373.0
MhK4B7L8VF1rvNw6,11,Myroguëë,Rogue,Myroguëë,2149669.0
MhK4B7L8VF1rvNw6,11,Grapey,DeathKnight,Grapey,9646046.0
MhK4B7L8VF1rvNw6,11,Mannarchy,Paladin,Mannarchy,1531077.0
MhK4B7L8VF1rvNw6,11,Myroguëë,Rogue,Mannarchy,47128.0
MhK4B7L8VF1rvNw6,11,Meowrawrxo,Druid,Mannarchy,34108.0
MhK4B7L8VF1rvNw6,11,Hörnstar,DemonHunter,Mannarchy,33620.0
MhK4B7L8VF1rvNw6,11,Caelum,Paladin,Mannarchy,28613.0
MhK4B7L8VF1rvNw6,11,Averlis,Druid,Averlis,1463799.0
MhK4B7L8VF1rvNw6,11,Ämon,Druid,Averlis,118875.0
MhK4B7L8VF1rvNw6,11,Chontosh,Paladin,Averlis,97632.0
MhK4B7L8VF1rvNw6,11,Mannarchy,Paladin,Averlis,69192.0
MhK4B7L8VF1rvNw6,11,Dotdotboom,Warlock,Averlis,29708.0
MhK4B7L8VF1rvNw6,11,Hellspawn,DemonHunter,Hellspawn,483202.0
MhK4B7L8VF1rvNw6,11,Hörnstar,DemonHunter,Hörnstar,4029978.0
MhK4B7L8VF1rvNw6,11,Abrakadavar,Mage,Hörnstar,23703.0
MhK4B7L8VF1rvNw6,11,Caelum,Paladin,Hörnstar,18091.0
MhK4B7L8VF1rvNw6,11,Viserion,Evoker,Hörnstar,14512.0
MhK4B7L8VF1rvNw6,11,Asharia,DemonHunter,Hörnstar,10428.0
MhK4B7L8VF1rvNw6,12,Lìllith,Warlock,Lìllith,1330066.0
MhK4B7L8VF1rvNw6,12,Spàdes,Warrior,Spàdes,1543547.0
MhK4B7L8VF1rvNw6,12,Asharia,DemonHunter,Asharia,3248665.0
MhK4B7L8VF1rvNw6,12,Ämon,Druid,Asharia,136277.0
MhK4B7L8VF1rvNw6,12,Decayed,DeathKnight,Asharia,115179.0
MhK4B7L8VF1rvNw6,12,Myroguëë,Rogue,Asharia,66361.0
MhK4B7L8VF1rvNw6,12,Spàdes,Warrior,Asharia,66191.0
MhK4B7L8VF1rvNw6,12,Caelum,Paladin,Caelum,1417748.0
MhK4B7L8VF1rvNw6,12,Asharia,DemonHunter,Caelum,29728.0
MhK4B7L8VF1rvNw6,12,Chontosh,Paladin,Caelum,23944.0
MhK4B7L8VF1rvNw6,12,Mannarchy,Paladin,Caelum,22465.0
MhK4B7L8VF1rvNw6,12,Averlis,Druid,Caelum,21987.0
MhK4B7L8VF1rvNw6,12,Viserion,Evoker,Viserion,2901433.0
MhK4B7L8VF1rvNw6,12,Decayed,DeathKnight,Viserion,1641251.0
MhK4B7L8VF1rvNw6,12,Asharia,DemonHunter,Viserion,1407323.0
MhK4B7L8VF1rvNw6,12,Lìllith,Warlock,Viserion,1132551.0
MhK4B7L8VF1rvNw6,12,Meowrawrxo,Druid,Viserion,1090360.0
MhK4B7L8VF1rvNw6,12,Abrakadavar,Mage,Abrakadavar,1168213.0
MhK4B7L8VF1rvNw6,12,Sinfxl,Mage,Sinfxl,1225309.0
MhK4B7L8VF1rvNw6,12,Chontosh,Paladin,Chontosh,3525913.0
MhK4B7L8VF1rvNw6,12,Sinfxl,Mage,Chontosh,2061692.0
MhK4B7L8VF1rvNw6,12,Decayed,DeathKnight,Chontosh,1717008.0
MhK4B7L8VF1rvNw6,12,Ämon,Druid,Chontosh,1462924.0
MhK4B7L8VF1rvNw6,12,Abrakadavar,Mage,Chontosh,1448488.0
MhK4B7L8VF1rvNw6,12,Primeval,Shaman,Primeval,2608525.0
MhK4B7L8VF1rvNw6,12,Decayed,DeathKnight,Primeval,2405423.0
MhK4B7L8VF1rvNw6,12,Grapey,DeathKnight,Primeval,1575325.0
MhK4B7L8VF1rvNw6,12,Myroguëë,Rogue,Primeval,1510918.0
MhK4B7L8VF1rvNw6,12,Dotdotboom,Warlock,Primeval,1405827.0
MhK4B7L8VF1rvNw6,12,Decayed,DeathKnight,Decayed,12817405.0
MhK4B7L8VF1rvNw6,12,Grapey,DeathKnight,Decayed,41967.0
MhK4B7L8VF1rvNw6,12,Spàdes,Warrior,Decayed,23060.0
MhK4B7L8VF1rvNw6,12,Siare,Warlock,Decayed,12658.0
MhK4B7L8VF1rvNw6,12,Lìllith,Warlock,Decayed,12193.0
MhK4B7L8VF1rvNw6,12,Dotdotboom,Warlock,Dotdotboom,1324790.0
MhK4B7L8VF1rvNw6,12,Meowrawrxo,Druid,Meowrawrxo,1830310.0
MhK4B7L8VF1rvNw6,12,Decayed,DeathKnight,Meowrawrxo,101216.0
MhK4B7L8VF1rvNw6,12,Sinfxl,Mage,Meowrawrxo,85319.0
MhK4B7L8VF1rvNw6,12,Chontosh,Paladin,Meowrawrxo,75260.0
MhK4B7L8VF1rvNw6,12,Myroguëë,Rogue,Meowrawrxo,73934.0
MhK4B7L8VF1rvNw6,12,Chontosh,Paladin,Czy,2932214.0
MhK4B7L8VF1rvNw6,12,Asharia,DemonHunter,Czy,2196938.0
MhK4B7L8VF1rvNw6,12,Myroguëë,Rogue,Czy,2146413.0
MhK4B7L8VF1rvNw6,12,Siare,Warlock,Czy,1471737.0
MhK4B7L8VF1rvNw6,12,Grapey,DeathKnight,Czy,1325213.0
MhK4B7L8VF1rvNw6,12,Siare,Warlock,Siare,884045.0
MhK4B7L8VF1rvNw6,12,Ämon,Druid,Ämon,800916.0
MhK4B7L8VF1rvNw6,12,Myroguëë,Rogue,Ämon,100435.0
MhK4B7L8VF1rvNw6,12,Decayed,DeathKnight,Ämon,97237.0
MhK4B7L8VF1rvNw6,12,Chontosh,Paladin,Ämon,83273.0
MhK4B7L8VF1rvNw6,12,Spàdes,Warrior,Ämon,60999.0
MhK4B7L8VF1rvNw6,12,Myroguëë,Rogue,Myroguëë,1548590.0
MhK4B7L8VF1rvNw6,12,Mannarchy,Paladin,Mannarchy,1081088.0
MhK4B7L8VF1rvNw6,12,Averlis,Druid,Mannarchy,25346.0
MhK4B7L8VF1rvNw6,12,Grapey,DeathKnight,Mannarchy,24414.0
MhK4B7L8VF1rvNw6,12,Dotdotboom,Warlock,Mannarchy,24259.0
MhK4B7L8VF1rvNw6,12,Caelum,Paladin,Mannarchy,22496.0
MhK4B7L8VF1rvNw6,12,Grapey,DeathKnight,Grapey,10046555.0
MhK4B7L8VF1rvNw6,12,Averlis,Druid,Averlis,1215769.0
MhK4B7L8VF1rvNw6,12,Hellspawn,DemonHunter,Hellspawn,1853273.0
MhK4B7L8VF1rvNw6,12,Siare,Warlock,Hellspawn,8789.0
MhK4B7L8VF1rvNw6,12,Czy,Paladin,Hellspawn,6468.0
MhK4B7L8VF1rvNw6,12,Hörnstar,DemonHunter,Hörnstar,2018880.0
MhK4B7L8VF1rvNw6,12,Chontosh,Paladin,Hörnstar,118887.0
MhK4B7L8VF1rvNw6,12,Siare,Warlock,Hörnstar,102136.0
MhK4B7L8VF1rvNw6,14,Lìllith,Warlock,Lìllith,746821.0
MhK4B7L8VF1rvNw6,14,Spàdes,Warrior,Spàdes,435995.0
MhK4B7L8VF1rvNw6,14,Asharia,DemonHunter,Asharia,1316005.0
MhK4B7L8VF1rvNw6,14,Myroguëë,Rogue,Asharia,27814.0
MhK4B7L8VF1rvNw6,14,Grapey,DeathKnight,Asharia,9172.0
MhK4B7L8VF1rvNw6,14,Caelum,Paladin,Caelum,1101766.0
MhK4B7L8VF1rvNw6,14,Siare,Warlock,Caelum,21895.0
MhK4B7L8VF1rvNw6,14,Ämon,Druid,Caelum,19179.0
MhK4B7L8VF1rvNw6,14,Dotdotboom,Warlock,Caelum,18130.0
MhK4B7L8VF1rvNw6,14,Grapey,DeathKnight,Caelum,17235.0
MhK4B7L8VF1rvNw6,14,Viserion,Evoker,Viserion,2518240.0
MhK4B7L8VF1rvNw6,14,Asharia,DemonHunter,Viserion,1025411.0
MhK4B7L8VF1rvNw6,14,Grapey,DeathKnight,Viserion,949379.0
MhK4B7L8VF1rvNw6,14,Ämon,Druid,Viserion,867520.0
MhK4B7L8VF1rvNw6,14,Hörnstar,DemonHunter,Viserion,669740.0
MhK4B7L8VF1rvNw6,14,Abrakadavar,Mage,Abrakadavar,739547.0
MhK4B7L8VF1rvNw6,14,Sinfxl,Mage,Sinfxl,1025724.0
MhK4B7L8VF1rvNw6,14,Chontosh,Paladin,Chontosh,2227015.0
MhK4B7L8VF1rvNw6,14,Abrakadavar,Mage,Chontosh,1598486.0
MhK4B7L8VF1rvNw6,14,Ämon,Druid,Chontosh,1581932.0
MhK4B7L8VF1rvNw6,14,Grapey,DeathKnight,Chontosh,1286776.0
MhK4B7L8VF1rvNw6,14,Decayed,DeathKnight,Chontosh,1107533.0
MhK4B7L8VF1rvNw6,14,Primeval,Shaman,Primeval,2909768.0
MhK4B7L8VF1rvNw6,14,Decayed,DeathKnight,Primeval,1861638.0
MhK4B7L8VF1rvNw6,14,Dotdotboom,Warlock,Primeval,1619664.0
MhK4B7L8VF1rvNw6,14,Ämon,Druid,Primeval,1089877.0
MhK4B7L8VF1rvNw6,14,Lìllith,Warlock,Primeval,1019663.0
MhK4B7L8VF1rvNw6,14,Decayed,DeathKnight,Decayed,6544001.0
MhK4B7L8VF1rvNw6,14,Mannarchy,Paladin,Decayed,13273.0
MhK4B7L8VF1rvNw6,14,Caelum,Paladin,Decayed,13273.0
MhK4B7L8VF1rvNw6,14,Dotdotboom,Warlock,Dotdotboom,741401.0
MhK4B7L8VF1rvNw6,14,Meowrawrxo,Druid,Meowrawrxo,667919.0
MhK4B7L8VF1rvNw6,14,Decayed,DeathKnight,Meowrawrxo,58994.0
MhK4B7L8VF1rvNw6,14,Ämon,Druid,Meowrawrxo,49827.0
MhK4B7L8VF1rvNw6,14,Chontosh,Paladin,Meowrawrxo,13720.0
MhK4B7L8VF1rvNw6,14,Mannarchy,Paladin,Meowrawrxo,5078.0
MhK4B7L8VF1rvNw6,14,Czy,Paladin,Czy,1118790.0
MhK4B7L8VF1rvNw6,14,Chontosh,Paladin,Czy,1081224.0
MhK4B7L8VF1rvNw6,14,Ämon,Druid,Czy,922063.0
MhK4B7L8VF1rvNw6,14,Grapey,DeathKnight,Czy,893244.0
MhK4B7L8VF1rvNw6,14,Meowrawrxo,Druid,Czy,867078.0
MhK4B7L8VF1rvNw6,14,Siare,Warlock,Siare,906230.0
MhK4B7L8VF1rvNw6,14,Ämon,Druid,Ämon,480387.0
MhK4B7L8VF1rvNw6,14,Hellspawn,DemonHunter,Ämon,59778.0
MhK4B7L8VF1rvNw6,14,Hörnstar,DemonHunter,Ämon,59699.0
MhK4B7L8VF1rvNw6,14,Primeval,Shaman,Ämon,56523.0
MhK4B7L8VF1rvNw6,14,Viserion,Evoker,Ämon,17622.0
MhK4B7L8VF1rvNw6,14,Myroguëë,Rogue,Myroguëë,995061.0
MhK4B7L8VF1rvNw6,14,Grapey,DeathKnight,Grapey,6597779.0
MhK4B7L8VF1rvNw6,14,Mannarchy,Paladin,Mannarchy,523975.0
MhK4B7L8VF1rvNw6,14,Lìllith,Warlock,Mannarchy,30180.0
MhK4B7L8VF1rvNw6,14,Caelum,Paladin,Mannarchy,28943.0
MhK4B7L8VF1rvNw6,14,Siare,Warlock,Mannarchy,27440.0
MhK4B7L8VF1rvNw6,14,Primeval,Shaman,Mannarchy,24660.0
MhK4B7L8VF1rvNw6,14,Averlis,Druid,Averlis,217310.0
MhK4B7L8VF1rvNw6,14,Hellspawn,DemonHunter,Hellspawn,1008594.0
MhK4B7L8VF1rvNw6,14,Hörnstar,DemonHunter,Hörnstar,1313612.0
MhK4B7L8VF1rvNw6,14,Caelum,Paladin,Hörnstar,7019.0
MhK4B7L8VF1rvNw6,15,Lìllith,Warlock,Lìllith,1596395.0
MhK4B7L8VF1rvNw6,15,Spàdes,Warrior,Spàdes,1241146.0
MhK4B7L8VF1rvNw6,15,Asharia,DemonHunter,Asharia,1667873.0
MhK4B7L8VF1rvNw6,15,Chontosh,Paladin,Asharia,128291.0
MhK4B7L8VF1rvNw6,15,Lìllith,Warlock,Asharia,59467.0
MhK4B7L8VF1rvNw6,15,Primeval,Shaman,Asharia,55570.0
MhK4B7L8VF1rvNw6,15,Hellspawn,DemonHunter,Asharia,26857.0
MhK4B7L8VF1rvNw6,15,Caelum,Paladin,Caelum,60244.0
MhK4B7L8VF1rvNw6,15,Mannarchy,Paladin,Caelum,4735.0
MhK4B7L8VF1rvNw6,15,Myroguëë,Rogue,Caelum,4258.0
MhK4B7L8VF1rvNw6,15,Asharia,DemonHunter,Caelum,3407.0
MhK4B7L8VF1rvNw6,15,Decayed,DeathKnight,Caelum,3160.0
MhK4B7L8VF1rvNw6,15,Abrakadavar,Mage,Abrakadavar,1010014.0
MhK4B7L8VF1rvNw6,15,Viserion,Evoker,Viserion,2092422.0
MhK4B7L8VF1rvNw6,15,Siare,Warlock,Viserion,903133.0
MhK4B7L8VF1rvNw6,15,Decayed,DeathKnight,Viserion,872410.0
MhK4B7L8VF1rvNw6,15,Chontosh,Paladin,Viserion,821085.0
MhK4B7L8VF1rvNw6,15,Meowrawrxo,Druid,Viserion,797733.0
MhK4B7L8VF1rvNw6,15,Sinfxl,Mage,Sinfxl,28494.0
MhK4B7L8VF1rvNw6,15,Chontosh,Paladin,Chontosh,4334462.0
MhK4B7L8VF1rvNw6,15,Abrakadavar,Mage,Chontosh,2403090.0
MhK4B7L8VF1rvNw6,15,Ämon,Druid,Chontosh,2113581.0
MhK4B7L8VF1rvNw6,15,Czy,Paladin,Chontosh,1819168.0
MhK4B7L8VF1rvNw6,15,Grapey,DeathKnight,Chontosh,1813763.0
MhK4B7L8VF1rvNw6,15,Primeval,Shaman,Primeval,4687858.0
MhK4B7L8VF1rvNw6,15,Decayed,DeathKnight,Primeval,2890189.0
MhK4B7L8VF1rvNw6,15,Grapey,DeathKnight,Primeval,1674352.0
MhK4B7L8VF1rvNw6,15,Myroguëë,Rogue,Primeval,1655423.0
MhK4B7L8VF1rvNw6,15,Spàdes,Warrior,Primeval,1460128.0
MhK4B7L8VF1rvNw6,15,Decayed,DeathKnight,Decayed,9965907.0
MhK4B7L8VF1rvNw6,15,Spàdes,Warrior,Decayed,7746.0
MhK4B7L8VF1rvNw6,15,Myroguëë,Rogue,Decayed,7746.0
MhK4B7L8VF1rvNw6,15,Dotdotboom,Warlock,Dotdotboom,648746.0
MhK4B7L8VF1rvNw6,15,Meowrawrxo,Druid,Meowrawrxo,1058593.0
MhK4B7L8VF1rvNw6,15,Decayed,DeathKnight,Meowrawrxo,85768.0
MhK4B7L8VF1rvNw6,15,Grapey,DeathKnight,Meowrawrxo,42922.0
MhK4B7L8VF1rvNw6,15,Mannarchy,Paladin,Meowrawrxo,32804.0
MhK4B7L8VF1rvNw6,15,Hörnstar,DemonHunter,Meowrawrxo,27579.0
MhK4B7L8VF1rvNw6,15,Czy,Paladin,Czy,2604458.0
MhK4B7L8VF1rvNw6,15,Decayed,DeathKnight,Czy,2054689.0
MhK4B7L8VF1rvNw6,15,Chontosh,Paladin,Czy,2054683.0
MhK4B7L8VF1rvNw6,15,Grapey,DeathKnight,Czy,2050027.0
MhK4B7L8VF1rvNw6,15,Siare,Warlock,Czy,1419340.0
MhK4B7L8VF1rvNw6,15,Siare,Warlock,Siare,1425747.0
MhK4B7L8VF1rvNw6,15,Ämon,Druid,Ämon,666813.0
MhK4B7L8VF1rvNw6,15,Spàdes,Warrior,Ämon,136104.0
MhK4B7L8VF1rvNw6,15,Hellspawn,DemonHunter,Ämon,98107.0
MhK4B7L8VF1rvNw6,15,Myroguëë,Rogue,Ämon,90057.0
MhK4B7L8VF1rvNw6,15,Chontosh,Paladin,Ämon,10644.0
MhK4B7L8VF1rvNw6,15,Myroguëë,Rogue,Myroguëë,1420578.0
MhK4B7L8VF1rvNw6,15,Mannarchy,Paladin,Mannarchy,909198.0
MhK4B7L8VF1rvNw6,15,Grapey,DeathKnight,Mannarchy,31773.0
MhK4B7L8VF1rvNw6,15,Czy,Paladin,Mannarchy,30920.0
MhK4B7L8VF1rvNw6,15,Primeval,Shaman,Mannarchy,28054.0
MhK4B7L8VF1rvNw6,15,Dotdotboom,Warlock,Mannarchy,23095.0
MhK4B7L8VF1rvNw6,15,Grapey,DeathKnight,Grapey,10696150.0
MhK4B7L8VF1rvNw6,15,Decayed,DeathKnight,Grapey,133827.0
