report_code,fight_id,player_id,player_name,interrupted_ability,interrupting_ability,count
wqVm27KgQbYRd8pn,15,8,Meowrawrxo,Putrid Fist,Typhoon,1
wqVm27KgQbYRd8pn,17,21,Siare,Poison Burst,Axe Toss,1
wqVm27KgQbYRd8pn,17,19,Sinfxl,Poison Burst,Counterspell,4
wqVm27KgQbYRd8pn,17,2,Tavendar,Poison Burst,Rebuke,1
wqVm27KgQbYRd8pn,17,1,Decayed,Poison Burst,Mind Freeze,3
wqVm27KgQbYRd8pn,17,7,Ilidank,Poison Burst,Disrupt,2
wqVm27KgQbYRd8pn,17,3,Primeval,Poison Burst,Wind Shear,1
wqVm27KgQbYRd8pn,18,304,Maztajake,Poison Burst,Solar Beam,1
wqVm27KgQbYRd8pn,18,12,Averlis,Poison Burst,Solar Beam,2
wqVm27KgQbYRd8pn,18,2,Tavendar,Poison Burst,Rebuke,1
wqVm27KgQbYRd8pn,18,9,Aurëus,Poison Burst,Rebuke,1
wqVm27KgQbYRd8pn,18,7,Ilidank,Poison Burst,Disrupt,1
wqVm27KgQbYRd8pn,18,3,Primeval,Poison Burst,Wind Shear,2
wqVm27KgQbYRd8pn,19,21,Siare,Poison Burst,Axe Toss,1
wqVm27KgQbYRd8pn,19,304,Maztajake,Poison Burst,Solar Beam,1
wqVm27KgQbYRd8pn,19,19,Sinfxl,Poison Burst,Counterspell,3
wqVm27KgQbYRd8pn,19,12,Averlis,Poison Burst,Solar Beam,1
wqVm27KgQbYRd8pn,19,7,Ilidank,Poison Burst,Disrupt,1
wqVm27KgQbYRd8pn,19,3,Primeval,Poison Burst,Wind Shear,1
wqVm27KgQbYRd8pn,1,12,Averlis,Poison Burst,Solar Beam,1
wqVm27KgQbYRd8pn,1,7,Ilidank,Poison Burst,Disrupt,1
wqVm27KgQbYRd8pn,1,14,Dystrophee,Poison Burst,Mind Freeze,1
wqVm27KgQbYRd8pn,1,10,Whilton,Festering Vines,Typhoon,1
wqVm27KgQbYRd8pn,20,21,Siare,Poison Burst,Axe Toss,1
wqVm27KgQbYRd8pn,20,19,Sinfxl,Poison Burst,Counterspell,3
wqVm27KgQbYRd8pn,20,600,Lìllith,Poison Burst,Axe Toss,2
wqVm27KgQbYRd8pn,20,12,Averlis,Poison Burst,Solar Beam,1
wqVm27KgQbYRd8pn,20,8,Meowrawrxo,Poison Burst,Skull Bash,1
wqVm27KgQbYRd8pn,20,1,Decayed,Poison Burst,Mind Freeze,1
wqVm27KgQbYRd8pn,20,7,Ilidank,Poison Burst,Disrupt,2
wqVm27KgQbYRd8pn,20,14,Dystrophee,Poison Burst,Mind Freeze,1
wqVm27KgQbYRd8pn,3,19,Sinfxl,Poison Burst,Counterspell,2
wqVm27KgQbYRd8pn,3,12,Averlis,Poison Burst,Solar Beam,2
wqVm27KgQbYRd8pn,3,15,Dahlela,Poison Burst,Silence,1
wqVm27KgQbYRd8pn,3,1,Decayed,Poison Burst,Mind Freeze,1
wqVm27KgQbYRd8pn,3,7,Ilidank,Poison Burst,Disrupt,2
wqVm27KgQbYRd8pn,3,14,Dystrophee,Poison Burst,Mind Freeze,1
wqVm27KgQbYRd8pn,3,8,Meowrawrxo,Putrid Fist,Typhoon,1
wqVm27KgQbYRd8pn,6,8,Meowrawrxo,Heaven's Lance,Typhoon,1
wqVm27KgQbYRd8pn,6,21,Siare,Safeguard,Shadowfury,2
wqVm27KgQbYRd8pn,6,21,Siare,Safeguard,Axe Toss,1
wqVm27KgQbYRd8pn,6,19,Sinfxl,Safeguard,Counterspell,2
wqVm27KgQbYRd8pn,6,2,Tavendar,Safeguard,Blinding Light,1
wqVm27KgQbYRd8pn,6,4,Mannarchy,Safeguard,Avenger's Shield,1
wqVm27KgQbYRd8pn,6,4,Mannarchy,Safeguard,Rebuke,1
wqVm27KgQbYRd8pn,6,15,Dahlela,Safeguard,Silence,2
wqVm27KgQbYRd8pn,6,8,Meowrawrxo,Safeguard,Typhoon,2
wqVm27KgQbYRd8pn,6,8,Meowrawrxo,Safeguard,Incapacitating Roar,2
wqVm27KgQbYRd8pn,6,8,Meowrawrxo,Safeguard,Skull Bash,1
wqVm27KgQbYRd8pn,6,10,Whilton,Safeguard,Skull Bash,2
wqVm27KgQbYRd8pn,6,9,Aurëus,Safeguard,Rebuke,2
wqVm27KgQbYRd8pn,6,9,Aurëus,Safeguard,Blinding Light,1
wqVm27KgQbYRd8pn,6,1,Decayed,Safeguard,Mind Freeze,2
wqVm27KgQbYRd8pn,6,1,Decayed,Safeguard,Blinding Sleet,1
wqVm27KgQbYRd8pn,6,7,Ilidank,Safeguard,Void Nova,1
wqVm27KgQbYRd8pn,6,7,Ilidank,Safeguard,Disrupt,1
wqVm27KgQbYRd8pn,7,8,Meowrawrxo,Heaven's Lance,Typhoon,1
wqVm27KgQbYRd8pn,7,21,Siare,Safeguard,Shadowfury,1
wqVm27KgQbYRd8pn,7,2,Tavendar,Safeguard,Hammer of Justice,1
wqVm27KgQbYRd8pn,7,2,Tavendar,Safeguard,Blinding Light,1
wqVm27KgQbYRd8pn,7,4,Mannarchy,Safeguard,Rebuke,1
wqVm27KgQbYRd8pn,7,15,Dahlela,Safeguard,Psychic Scream,3
wqVm27KgQbYRd8pn,7,10,Whilton,Safeguard,Skull Bash,2
wqVm27KgQbYRd8pn,7,8,Meowrawrxo,Safeguard,Skull Bash,2
wqVm27KgQbYRd8pn,7,8,Meowrawrxo,Safeguard,Typhoon,2
wqVm27KgQbYRd8pn,7,8,Meowrawrxo,Safeguard,Incapacitating Roar,1
wqVm27KgQbYRd8pn,7,9,Aurëus,Safeguard,Rebuke,2
wqVm27KgQbYRd8pn,7,1,Decayed,Safeguard,Blinding Sleet,1
wqVm27KgQbYRd8pn,7,7,Ilidank,Safeguard,Void Nova,1
wqVm27KgQbYRd8pn,7,7,Ilidank,Safeguard,Disrupt,1
wqVm27KgQbYRd8pn,7,14,Dystrophee,Safeguard,Mind Freeze,1
wqVm27KgQbYRd8pn,8,21,Siare,Safeguard,Shadowfury,2
wqVm27KgQbYRd8pn,8,21,Siare,Safeguard,Axe Toss,1
wqVm27KgQbYRd8pn,8,2,Tavendar,Safeguard,Rebuke,2
wqVm27KgQbYRd8pn,8,2,Tavendar,Safeguard,Blinding Light,1
wqVm27KgQbYRd8pn,8,4,Mannarchy,Safeguard,Avenger's Shield,1
wqVm27KgQbYRd8pn,8,4,Mannarchy,Safeguard,Rebuke,1
wqVm27KgQbYRd8pn,8,15,Dahlela,Safeguard,Psychic Scream,1
wqVm27KgQbYRd8pn,8,15,Dahlela,Safeguard,Silence,1
wqVm27KgQbYRd8pn,8,8,Meowrawrxo,Safeguard,Skull Bash,2
wqVm27KgQbYRd8pn,8,8,Meowrawrxo,Safeguard,Typhoon,2
wqVm27KgQbYRd8pn,8,10,Whilton,Safeguard,Skull Bash,2
wqVm27KgQbYRd8pn,8,9,Aurëus,Safeguard,Rebuke,2
wqVm27KgQbYRd8pn,8,9,Aurëus,Safeguard,Blinding Light,1
wqVm27KgQbYRd8pn,8,1,Decayed,Safeguard,Mind Freeze,2
wqVm27KgQbYRd8pn,8,1,Decayed,Safeguard,Blinding Sleet,1
wqVm27KgQbYRd8pn,8,7,Ilidank,Safeguard,Void Nova,1
wqVm27KgQbYRd8pn,8,7,Ilidank,Safeguard,Disrupt,1
XvwLCVdhJKY73zHr,3,8,Sinfxl,Icebound Flames,Counterspell,4
XvwLCVdhJKY73zHr,3,4,Decayed,Icebound Flames,Mind Freeze,1
XvwLCVdhJKY73zHr,3,10,Novachronos,Icebound Flames,Counterspell,1
XvwLCVdhJKY73zHr,3,47,Spàdes,Icebound Flames,Pummel,1
XvwLCVdhJKY73zHr,3,16,Lìllith,Icebound Flames,Spell Lock,1
XvwLCVdhJKY73zHr,3,15,Littlejohn,Icebound Flames,Mind Freeze,1
XvwLCVdhJKY73zHr,3,9,Asharia,Icebound Flames,Disrupt,1
XvwLCVdhJKY73zHr,3,23,Boomchicky,Icebound Flames,Muzzle,1
XvwLCVdhJKY73zHr,3,12,Cainz,Icebound Flames,Kick,1
XvwLCVdhJKY73zHr,6,4,Decayed,Icebound Flames,Mind Freeze,2
XvwLCVdhJKY73zHr,6,47,Spàdes,Icebound Flames,Pummel,1
XvwLCVdhJKY73zHr,6,16,Lìllith,Icebound Flames,Axe Toss,1
XvwLCVdhJKY73zHr,6,33,Averlis,Icebound Flames,Solar Beam,1
XvwLCVdhJKY73zHr,6,96,Maztajake,Icebound Flames,Solar Beam,2
XvwLCVdhJKY73zHr,6,3,Grapeinator,Icebound Flames,Rebuke,1
XvwLCVdhJKY73zHr,6,17,Stellanoova,Icebound Flames,Spear Hand Strike,1
XvwLCVdhJKY73zHr,6,15,Littlejohn,Icebound Flames,Mind Freeze,1
XvwLCVdhJKY73zHr,7,8,Sinfxl,Icebound Flames,Counterspell,4
XvwLCVdhJKY73zHr,7,4,Decayed,Icebound Flames,Mind Freeze,2
XvwLCVdhJKY73zHr,7,47,Spàdes,Icebound Flames,Pummel,1
XvwLCVdhJKY73zHr,7,96,Maztajake,Icebound Flames,Solar Beam,1
XvwLCVdhJKY73zHr,7,15,Littlejohn,Icebound Flames,Mind Freeze,2
XvwLCVdhJKY73zHr,7,9,Asharia,Icebound Flames,Disrupt,1
XvwLCVdhJKY73zHr,7,23,Boomchicky,Icebound Flames,Muzzle,1
XvwLCVdhJKY73zHr,7,12,Cainz,Icebound Flames,Kick,1
XvwLCVdhJKY73zHr,8,8,Sinfxl,Icebound Flames,Counterspell,3
XvwLCVdhJKY73zHr,8,4,Decayed,Icebound Flames,Mind Freeze,2
XvwLCVdhJKY73zHr,8,10,Novachronos,Icebound Flames,Counterspell,2
XvwLCVdhJKY73zHr,8,3,Grapeinator,Icebound Flames,Rebuke,1
XvwLCVdhJKY73zHr,8,9,Asharia,Icebound Flames,Disrupt,2
XvwLCVdhJKY73zHr,8,15,Littlejohn,Icebound Flames,Mind Freeze,2
XvwLCVdhJKY73zHr,8,23,Boomchicky,Icebound Flames,Muzzle,1
XvwLCVdhJKY73zHr,8,12,Cainz,Icebound Flames,Kick,2
yFTfaACXnD61KtLY,1,11,Littlejohn,Icebound Flames,Mind Freeze,2
yFTfaACXnD61KtLY,1,21,Decayed,Icebound Flames,Mind Freeze,2
yFTfaACXnD61KtLY,1,2,Spàdes,Icebound Flames,Pummel,1
yFTfaACXnD61KtLY,1,17,Asharia,Icebound Flames,Disrupt,1
yFTfaACXnD61KtLY,1,22,Boomchicky,Icebound Flames,Muzzle,1
yFTfaACXnD61KtLY,1,18,Cainz,Icebound Flames,Kick,1
yFTfaACXnD61KtLY,1,16,Maztajake,Icebound Flames,Solar Beam,1
yFTfaACXnD61KtLY,1,4,Sinfxl,Icebound Flames,Counterspell,4
yFTfaACXnD61KtLY,2,21,Decayed,Icebound Flames,Mind Freeze,2
yFTfaACXnD61KtLY,2,11,Littlejohn,Icebound Flames,Mind Freeze,2
yFTfaACXnD61KtLY,2,6,Grapeinator,Icebound Flames,Rebuke,1
yFTfaACXnD61KtLY,2,17,Asharia,Icebound Flames,Disrupt,2
yFTfaACXnD61KtLY,2,22,Boomchicky,Icebound Flames,Muzzle,1
yFTfaACXnD61KtLY,2,18,Cainz,Icebound Flames,Kick,2
yFTfaACXnD61KtLY,2,15,Novachronos,Icebound Flames,Counterspell,2
yFTfaACXnD61KtLY,2,4,Sinfxl,Icebound Flames,Counterspell,3
